index,app_name,r_id,review,review_sentiment,s_id,sentence,sentence_sentiment,feature,weight,rating
3308,doordash,1170,Unfortunately I was unable to continue using doordash because apparently when you have a dasher driver account AND  a personal doordash ordering app under the same email issues can arise.,-0.19,7244,on top of the the support person i spoke also let m know that my request to separate my accounts was never possible so why assure me that it was?,0.25,support person,0.589151971,1
3309,ubereats,693,"The app is pretty cool, I've always had good experiences with delivery , but: 1.",0.433333333,4230,"if you go to a new place, it doesn't realize that you are traveling.",0.136363636,new place,1.253831157,4
3311,ubereats,984,"They allowed me to purchase there subscription service, Uber One, without verifying my CVV, which is fine, because I lose my cards all the time.",0.416666667,5957,"they allowed me to purchase there subscription service, uber one, without verifying my cvv, which is fine, because i lose my cards all the time.",0.416666667,subscription service,1.168215215,1
3314,ubereats,637,Hello!,0.0,3785,then the other day (november 18th) my boyfriend and i were trying to order brunch only to receive a message 2 hours later that it was canceled and i wouldn't be given a refund.,-0.041666667,other day,1.453884215,1
3322,grubhub,432,Seems no matter how detailed the instructions are to get to my door they always take my food to the wrong place.,-0.05,2273,seems no matter how detailed the instructions are to get to my door they always take my food to the wrong place.,-0.05,wrong place,2.404635446,1
3329,ubereats,893,Good experiences every time so far with Ubereats.,0.4,5464,to me it would make more sense to pick a card before adding the tip and seeing the total.,0.25,make more,2.124120775,5
3335,ubereats,512,We usually order from a restaurant close to our place.,-0.25,2636,we ordered from this restaurant and the food comes out to be stale.,-0.5,food come,7.266240817,1
3341,doordash,1332,A double edge sword.,0.0,8570,there is a particularly large issue where most restaurants don't list there condiments so even if you call and request them they will often not arrive with your meal.,0.357142857,most restaurant,1.138951091,3
3342,doordash,1158,"Service and times are mediocre, the tip is being billed before the service is complete, which equals a fact that we can't tip accordingly, especially  to level of service received.",-0.133333333,7117,it promotes customers to be lazy and wasteful.,-0.25,be lazy,3.435682999,3
3344,ubereats,680,Placed an order through this app.,0.0,4156,"then contacted support via this app in chat, response was that the ticket will be closed because they are experiencing some type of difficulty.",-0.1,be closed,1.512644989,1
3345,ubereats,680,Placed an order through this app.,0.0,4157,if the ticket is not resolved it should not be closed.,-0.1,be closed,1.512644989,1
3346,doordash,1128,Experience from Sept 2022:  I set up a group order with a scheduled delivery date and time a couple days out on DoorDash.,0.0,6754,that was after they are placed an order with one restaurant that turned out to be closed that day.,-0.1,be closed,1.512644989,2
3347,doordash,1324,"Most of the orders I have placed on the app had been cancelled because the restaurants had supposedly been closed; sometimes the restaurants are actually still open, OR a driver will arrive at the restaurant and it will be closed.",0.06,8499,"most of the orders i have placed on the app had been cancelled because the restaurants had supposedly been closed; sometimes the restaurants are actually still open, or a driver will arrive at the restaurant and it will be closed.",0.06,be closed,1.512644989,1
3348,ubereats,814,The app is overpriced and dishonest all the time.,-0.3,5003,that just wasted my time alot of it and ordering food from home is supposed to be convenient.,-0.2,be convenient,6.497570793,2
3349,ubereats,961,Don't fall into the trap.,0.0,5829,it can be convenient but continues to be unreliable.,0.0,be convenient,6.497570793,2
3350,grubhub,248,"Out of the three delivery companies I've tried (Doordash, Uber Eats and Grubhub), this one has the cheapest rates.",0.0,1608,"i have problems with almost every other order, but since i got it delivered it can't be fixed or refunded.",-0.0125,have problem,12.28281766,2
3353,grubhub,7,"I ordered Wendy's one night at around 10:00 - 10:15, and they had to delay my order for about 30 minutes, which i get, stuff happens ya know it can't always be perfect.",1.0,107,"i ordered wendy's one night at around 10:00 - 10:15, and they had to delay my order for about 30 minutes, which i get, stuff happens ya know it can't always be perfect.",1.0,be perfect,2.613653231,1
3355,grubhub,194,"My son, 11 going on 25, lives almost an hour away (part-time) GrubHub gives me the ability to be SUPER MOM when he has cravings that only his Mama caters too, and he gets to feel like VIP first class when he makes a quick call, to me, and his food is otw!",0.25,1359,"my son, 11 going on 25, lives almost an hour away (part-time) grubhub gives me the ability to be super mom when he has cravings that only his mama caters too, and he gets to feel like vip first class when he makes a quick call, to me, and his food is otw!",0.25,be super,4.763991419,5
3357,grubhub,14,I've never used meal delivery services that require a membership to be more affordable.,0.5,198,"but not having to leave my house to shop for groceries and then spend time and effort making meals has been surprisingly rewarding!..grubhub has changed the way i feel about ""being too lazy"" to do it myself, because the convenience is a justified reward for worn out full time parents, the elderly and disabled people.",0.2,full time,2.000697274,4
3358,doordash,1130,I am a college kid who also works full time the majority of my time I'm constantly busy weather it be with classes or work I don't get a lot of time to stop and enjoy things.,0.283333333,6771,i am a college kid who also works full time the majority of my time i'm constantly busy weather it be with classes or work i don't get a lot of time to stop and enjoy things.,0.283333333,full time,2.000697274,2
3360,ubereats,568,I can't remember the last time I got an order that was completely correct.,0.05,3247,"this is an overpriced and difficult experience and it's probably better to use a different delivery app...update (10/24): i am officially done with this app and it is clear that they treat everyone — customers, drivers, and restaurants — terribly while reaping huge profits.",-0.083333333,different delivery,2.346869676,1
3363,ubereats,906,Ordered tons of times through the app.,0.0,5534,"if half of ur lunch comes missing after an hour wait, they just reimburse you the amount for the missing part and you have to pay for delivery and mysterious other fees again to get the rest.",-0.138333333,other fee,2.120332944,2
3367,ubereats,989,"When I'm starving and can't find anything open, it's always Sherrys.",0.0,5985,i don't know what you're waiting for order something you'll be happy that you did.,0.8,be happy,6.266129162,5
3368,grubhub,84,"I had three separate orders to three different places canceled over an hour after I placed the orders, after the drivers drove all the way over to pick it up.",0.0,778,"restaurants confirm orders, and then when the drivers get there they don't have the items that they confirm they have and just cancel the order on you.",0.0,confirm order,3.172219369,1
3369,grubhub,278,"Two nights in a row go to order food and the restaurant all of sudden says ""closed"" and can't complete order.",0.0,1742,very frustrating when you go to pay and confirm order and have to start over!,-0.65,confirm order,3.172219369,1
3370,ubereats,939,I don't recommend nobody to download this app I use to like Uber but not anymore after they took my money they doing fraud they charge for order that you cancel n they would not refund you yo money back which that's so mess up I hate it never again y'all will not get money no more,-0.30625,5709,i don't recommend nobody to download this app i use to like uber but not anymore after they took my money they doing fraud they charge for order that you cancel n they would not refund you yo money back which that's so mess up i hate it never again y'all will not get money no more,-0.30625,get money,13.59127049,5
3376,doordash,1131,This service is sometimes terrible and the company just doesn't care.,-1.0,6781,"while they were giving me a bunch or corporate speak about how they take food freshness and temperature so seriously, the dasher texted me to say that they were given a second delivery from the same restaurant that was taking longer than mine.",-0.083333333,same restaurant,2.974900047,1
3379,grubhub,145,"I rather using  Uber eat , all this dose is not have canes and more places the worst part is that they choose to tell me it's close at 10 that's a big lie the whole grabhub choose to close it then self I don't see what the point of doing payments to a membership if y'all Fina be losing places in you're own pick of time there no point why he taking people money if y'all Fina be lying about the service we pay for keep in mine there people who literally have no transportation…!",0.09,1146,"i rather using  uber eat , all this dose is not have canes and more places the worst part is that they choose to tell me it's close at 10 that's a big lie the whole grabhub choose to close it then self i don't see what the point of doing payments to a membership if y'all fina be losing places in you're own pick of time there no point why he taking people money if y'all fina be lying about the service we pay for keep in mine there people who literally have no transportation…!",0.09,uber eat,1.570175823,2
3389,ubereats,924,I did my first ever order today and the food was delivered to a Whole Foods instead of my apartment.,0.225,5626,they will not support you if something goes wrong and will wrongfully take your money.,-0.5,something go,2.313633761,1
3390,doordash,1277,Functionally a fine app.,0.416666667,8175,"for example, rather than showing a page saying that there was an error, it shows a white screen with something that someone on the backend would want to see (""something goes wrong to fetch order with detail,…"").",-0.25,something go,2.313633761,4
3391,doordash,1333,Something always goes wrong with every order.,-0.5,8575,"on the backend, it's an absolute disaster of restaurants and drivers getting paid way too little to put any effort in, and the result is something goes wrong...order directly from the restaurant when you can.",0.0375,something go,2.313633761,1
3392,ubereats,745,I have had several safety concerns with ubereats drivers.,0.0,4562,i use to love uber but it has seriously gone down hill since the pandemic.,0.003703704,love uber,1.439135618,1
3395,grubhub,3,"Today is Monday, September 26, 2022, and this is the second time that I have had an issue with GrubHub delivery.",0.0,49,i am requesting a re-order once again because i have tracked the last driver and he or she was in my neighborhood and i'm not sure if they were lost or not but it would be nice if they were use the gps system more effectively so that they can find my address.,0.29,be nice,6.511509436,1
3396,grubhub,222,I wish you could do a tip adjust on the app.,0.0,1508,"i tip low because some drivers are horrible but once in a while i get an awesome driver, it would be nice to adjust that tip instead of having to have cash on hand to give them.",0.15,be nice,6.511509436,5
3397,ubereats,622,"my boyfriend is a driver and he just completed 3 deliveries, but only made $8 total so far.",0.033333333,3666,"it would also be nice if you did more of those events where you earn $5 extra for every 3 deliveries, etc.",0.366666667,be nice,6.511509436,3
3398,postmates,1041,"Oh, yeah.",0.0,6313,it would be nice to be informed.,0.6,be nice,6.511509436,1
3399,doordash,1222,I genuinely despise this app.,0.4,7694,it's infuriating...ordered some breakfast today because we lost power and thought it would be nice to have some coffee.,0.6,be nice,6.511509436,1
3400,doordash,1226,I have had regular problems with DoorDash.,0.0,7733,it would just be nice to always get what you ordered in good condition.,0.65,be nice,6.511509436,3
3413,postmates,1091,But worth it.,0.3,6513,"the competition may be cheaper, but postmates makes it happen with ease.",0.0,be cheap,4.016958347,5
3416,grubhub,211,We order on an iPad.,0.0,1450,"we have to delete an item or 2 in order to verify what's not visible on the screen, then go back and increase/add items.",0.0,add item,1.206230016,4
3419,doordash,1146,Update: door dash so kindly gave me my account back allowed me to pay for dash pass TWICE WHILE SIMULTANEOUSLY DEACTIVATING MY ACCOUNT!,0.3,6957,when i asked if i created another account if it would be deactivated i am not even kidding you when i say a tier 2 csr hung up on me!!!!,0.0,be deactivate,2.780850528,1
3420,grubhub,94,"I ordered nachos from a restaurant late at night as I didn't eat dinner, and the driver said it was dropped off.",-0.3,843,they also included a coupon for my next order- which turns out was a lousy 2$.,-0.25,next order,4.994306575,1
3421,grubhub,191,NEVER seem to get food delivered on time.,0.0,1346,"the ""care"" specialist just feed you the same lines they were clearly force fed and then you repeat the process all over again on the next order.",0.033333333,next order,4.994306575,1
3423,grubhub,484,This literally happened:..1) I ordered food..2) App said it was delivered but food never came..3) Customer service says they contacted the driver and he dropped off food in my front door..4) They offered to refund or reorder.,0.0,2440,..6) all they offer is 10% discount on next order.,0.0,next order,4.994306575,1
3426,doordash,1163,Do not drive for these people being paid the bare minimum for orders is insane !,-0.475,7156,i pull up to a place that doesn't have any of the customers items so i requested it be canceled saying popeyes is out of the order the girl in the chat canceled the next order i accepted in stead !,0.0,next order,4.994306575,1
3427,doordash,1286,I've been using Doordash for a few months and it's been great.,0.3,8243,there was nothing else i can do besides canceling it after waiting an hour and getting $20 worth of credits for a next order on the app.,0.15,next order,4.994306575,3
3432,grubhub,470,Delivery apps like this will milk you for any extra penny you have.,0.0,2405,"great app to save time if you can't walk the extra 5 miles to go to these restaurants, horrible app for saving money; you might as well walk.",-0.066666667,great app,2.492811387,1
3436,ubereats,843,"I just received an order and the tacos were so cold I'm not sure anything, including the chicken, was cooked.",-0.483333333,5163,"they asked for a photo of the food as if you can see how cold it is in the photo 😂 to be fair, idk if the chicken is undercooked.",-0.166666667,be fair,4.34582075,1
3437,doordash,1209,Honestly I've spent thousands of dollars over several years with this company and they can never get anything right.,0.061904762,7580,it now takes hours for my food to arrive when it used to be fairly reliable and reasonable just about a year ago.,0.45,be fair,4.34582075,1
3439,doordash,1223,There's always been some problems.,0.0,7708,one time it was someone's $120 multiple item ubereats order that contained mostly seafood dishes that we did not want to eat.,0.25,multiple item,1.016534173,1
3440,grubhub,277,Why give customers options if you're going to do whatever you want anyway.,0.0,1737,if i wanted my food sitting outside unattended i would have asked for it to be left i unattended.,0.0,food sit,1.571791639,3
3441,ubereats,685,This is the worst design for a food service app … im constantly having my orders delayed to the point where i can no longer get the meal i order over an hour ago.,-0.5,4191,"why is the restaurant preparing this food immediately after accepting the order, they shouldn't be making the food until a driver has confirmed they will deliver it… that food sits out for over an hour before it gets to me… that's barely safe/healthy depending on what it is… rework this entire app, get a new strategy.",0.146590909,food sit,1.571791639,1
3442,grubhub,122,We have been faithful to Grubhub for years.,0.0,1024,got a completely wrong order delivered and they said i had too many refunds on the account.,0.0,many refund,1.881376645,1
3449,doordash,1231,"I don't know how this happens but if I just don't pay for dashpass, service is entirely hit or miss.",0.0,7781,every driver takes multiple orders and yours is last regardless of what you tip.,0.0,driver take,8.041703558,1
3451,ubereats,844,"I have tried Post mates,DoorDash and Grub hub.",0.0,5167,"from the way they have deals you can use in the app, the prices being affordable and not outrageously priced, the drivers being some of the fastest and friendliest people, and my meals always arriving correctly!",0.5,have deal,5.029530844,5
3452,ubereats,527,"UberEATS doesn't protect its users… I ordered delivery over the weekend, when my food arrived, I noticed the restaurant overcharged me for an item (I paid for 50 frozen cheese breads in preparation for the holiday season and only received 12).",0.0,2805,i reported the issue to them immediately and they told me they don't issue refunds and that i should reach out to the restaurant directly.,0.1,issue refund,4.691157639,1
3453,doordash,1119,Person never dropped off food and toke a black photo.,-0.166666667,6625,she literally could of got out and helped but i guess she waited for me to say help when i looked up to say help she already was driving away.,0.0,say help,2.441096717,5
3454,doordash,1119,Person never dropped off food and toke a black photo.,-0.166666667,6626,"tho i would of not waited for someone to say help and offered it, i still feel this was a better driver than the otm which i found out means ""on the move"" meaning someone making moves being sneaky and they sure was and got away with it.",0.5,say help,2.441096717,5
3456,ubereats,580,"Nine times out of ten, you'll receive your meal lukewarm.",0.0,3330,"..theres also increased charges, more than the usual rate of the restaurant if you were to order directly.",0.116666667,order direct,1.540379959,1
3457,ubereats,623,Not only is the app buggy and annoying to use(randomly closing while I'm making an order or bugging out when I'm trying to contact my driver).,-0.4,3671,i was an uber one member as well which you think would make things better.,0.5,make thing,1.245875252,1
3464,ubereats,862,Get ready to have messed up food and the app tell you it's not eligible for a refund!,0.25,5295,the restaurant will tell you to contact uber and the app offers no help.,0.1,contact uber,3.741086896,1
3466,grubhub,20,We ordered lunch at 10:30 with an 11:15 expected delivery.,-0.1,260,"so by 12:30, we have no food, we have an hour wait for anything else and we have a $10 reward to a company that clearly does not vet their drivers.",0.1,hour wait,2.400066441,1
3467,grubhub,375,Grubhub has cancelled the last 7 orders I've made!!,0.0,2117,"once it was an hour wait, and they cancelled it an hour after order.",0.0,hour wait,2.400066441,1
3469,postmates,1023,"(Remember look at the comments not the Stars).Honestly this app is the worst app to order food from always getting wrong order of foods, and when i try too resolve the issue the workers on the chat are so unprofessional, never want to get a refund when order take 1hr long when they advertised it well only be 20 to 30mins and without warning they well have your order delayed and not tell you , honestly if you feel like you wanna go thru a hassle and a hour wait for food then i wouldn't recommend this app to anyone , and now I understand why they dont refund anymore on order their fault now cause so many screw up with this app now.",-0.075,6206,"(remember look at the comments not the stars).honestly this app is the worst app to order food from always getting wrong order of foods, and when i try too resolve the issue the workers on the chat are so unprofessional, never want to get a refund when order take 1hr long when they advertised it well only be 20 to 30mins and without warning they well have your order delayed and not tell you , honestly if you feel like you wanna go thru a hassle and a hour wait for food then i wouldn't recommend this app to anyone , and now i understand why they dont refund anymore on order their fault now cause so many screw up with this app now.",-0.075,hour wait,2.400066441,1
3470,doordash,1295,After waiting two hours for my order I called support to get assistance and told them that my order had first and canceled for no reason and that when I called the restaurant to come pick it up myself they informed me that they had assigned a new driver to my new order.,0.174242424,8302,"so two hour wait for an order that was supposed to arrive within 30 minutes and almost $90 taken out of my account until the first refund goes through, and they offer me five dollars…",0.25,hour wait,2.400066441,1
3474,grubhub,111,Ordered food 1 day ahead to be delivered at a particular time and had it cancelled 1 hr before delivery time without any explanation.,0.166666667,944,ordered food 1 day ahead to be delivered at a particular time and had it cancelled 1 hr before delivery time without any explanation.,0.166666667,delivery time,14.40653775,2
3477,grubhub,209,I've had too many orders change the delivery time.,0.5,1438,"worst part is that grubhub has a policy that says ""food late, we'll give you a voucher"" but they change the delivery time before you can even put that option in.",-0.65,delivery time,14.40653775,3
3480,ubereats,661,Uber Eats this is the last dollar you take from me.,0.0,4005,it will give you the approx delivery time and then it gets delayed 30 mins or longer.,0.0,delivery time,14.40653775,1
3481,ubereats,679,Restaurants routinely join and leave this app.,0.0,4146,"the standard delivery time says 30-45min but is consistently ~1.5 hours or more long (therefore always late, and i can't use this app if i have a client meeting right after lunch because it won't come on time or will be cold).",0.012244898,delivery time,14.40653775,2
3488,postmates,1018,I placed an order from a convenience store that was supposed to take 15-30 minutes: an hour later and a dasher had not even arrived at store.,0.0,6175,(and 30 minutes later than the previous delivery time) i then explained it has already been an hour and they said all they could do was reimburse me 20% which was $2.16.,-0.083333333,delivery time,14.40653775,1
3489,postmates,1070,Don't bother.,0.0,6427,they will push your delivery time back for hours while their drivers cancel for no reason.,0.0,delivery time,14.40653775,1
3498,grubhub,399,The app is ok.,0.5,2187,if it had an option to add however many additional sauces then it would be great.,0.65,be great,15.37832177,3
3499,ubereats,608,I love the app but I do wish there was a grace period to cancel an order.,0.5,3569,"if we had a 2-3 minute grace period to cancel the order after placing it, that would be great.",0.8,be great,15.37832177,4
3500,ubereats,798,"They used to be great, now?",0.8,4914,"they used to be great, now?",0.8,be great,15.37832177,1
3502,doordash,1136,Door dash has made it IMPOSSIBLE to cancel your dash pass subscription.,-0.666666667,6847,how could it be possible that they don't have the information themselves!?,0.0,be possible,2.725147762,1
3505,ubereats,827,"UberEats has absolutely no concern on whether you receive the wrong item, are missing an item or an order is brought egregiously late.",-0.275,5071,"ubereats has absolutely no concern on whether you receive the wrong item, are missing an item or an order is brought egregiously late.",-0.275,wrong item,1.960151344,1
3508,ubereats,503,I hate this app and have officially stopped using it after being played for the last time.,-0.4,2529,now they are claiming i have multiple accounts.,0.0,have multiple,5.650721214,1
3509,doordash,1145,I order Doordash pretty regularly due to the nature of my job and most of the time it is fine and the food gets here on time and everything.,0.260416667,6946,here lately i have multiple orders in a row where my dasher either never makes it to the store or they go somewhere way out of the way.,-0.15,have multiple,5.650721214,4
3512,ubereats,612,"I used to order five days a week if not more, and had the Uber one subscription - Until I  got a very low quality delivery from the place where are used to order all the time.",-0.125,3591,"when i brought this up to the company, they pretty much rejected my complaint, and i had to keep on pressing the issue for them to see that i was a regular customer and i never had any issues with previous orders and for them to do something about it.",-0.003333333,previous order,1.057790938,2
3514,ubereats,690,"With Chick-Fil-A orders, the app doesn't let me select any of the required sides and drinks.",0.0,4216,"if the business hours are available, why not show them in the search results, or filter places that are closing soon?..all in all, uber is ran by venture capitalists and overpaid programmers in silicon valley, and they underpay their contractors, who actually get the job done.",0.2,job do,1.349138257,1
3520,ubereats,546,"I don't usually order with them, but we have very limited delivery options in our area and try various options (DoorDash, grubhub, etc.).",-0.114285714,3016,"i don't usually order with them, but we have very limited delivery options in our area and try various options (doordash, grubhub, etc.).",-0.114285714,delivery option,2.411182693,1
3522,grubhub,12,I ordered from Tucanos for my 30th birthday dinner.,0.0,174,"it was set to arrive at around 5:40, perfect for dinner time.",1.0,dinner time,1.268176026,1
3524,ubereats,711,"2 hours after my friend and I were supposed to have our food delivered, we contacted our delivery driver to ask what the delay was.",0.0,4344,"i'm sure she will be punished, but that doesn't help me.",0.5,be punish,1.545674675,1
3529,ubereats,576,Overall the restaurants and delivery is decent.,0.083333333,3307,it was just overall frustrating especially as a new customer that it's too familiar.,0.061931818,new customer,1.47290396,3
3530,ubereats,862,Get ready to have messed up food and the app tell you it's not eligible for a refund!,0.25,5294,get ready to have messed up food and the app tell you it's not eligible for a refund!,0.25,get ready,1.023044191,1
3532,doordash,1324,"Most of the orders I have placed on the app had been cancelled because the restaurants had supposedly been closed; sometimes the restaurants are actually still open, OR a driver will arrive at the restaurant and it will be closed.",0.06,8505,my most recent order that would normally be a 15$ meal if you pick it up yourself costed me 40$ through the app.,0.216666667,recent order,1.205416921,1
3535,grubhub,12,I ordered from Tucanos for my 30th birthday dinner.,0.0,177,"by the time i could order something else from doordash and have it arrive, i was eating dinner at 7 while my kids were getting ready for bed, they having had grilled cheeses.",0.2,order something,6.168123761,1
3536,grubhub,62,"I used DoorDash for a couple years and just canceled because I was bored of the same restaurants, their drivers suddenly started delivering my food to the wrong house, and I had to reorder and hope they got it right..I switched to Grubhub and at first I loved it.",-0.008333333,642,the problem is if you order something far it comes faster than if you want something from a spot close by.,0.1,order something,6.168123761,2
3538,ubereats,747,"We've Spent over 35,000$ with uber eats and did have uber one,working at universal studios we ordered more then 3x a day for clients etc.",0.133333333,4576,if you order something for an important respected client and it doesn't arrive and we have to take it out of our paycheck and it becomes and issue if it keeps happening.,0.4,order something,6.168123761,1
3540,grubhub,45,I've tried multiple times with this company.,0.0,501,and nearly all of not all orders that do make it have issues.,0.1,have issue,15.6585104,1
3546,ubereats,694,I been using Uber just because I have little kids with no help.,-0.1875,4239,drivers are crap amd don't care how much you spent they just want to make as much deliveries possible to make money and they expect a tip on top of that.,0.0,make money,2.766512627,1
3547,ubereats,791,The order always takes much much longer than the estimate.,0.2,4871,"the app pays almost nothing to the drivers so they have to take 2 orders in order to make money, that makes your order take double the time to arrive.",0.0,make money,2.766512627,1
3548,doordash,1186,DoorDash used to be great.,0.8,7375,"i'll be at work and give them everything they need upfront then say ""please adjust gtg thanks"", but they'll say ""how's your day going"" and close the chat if im not small talking and pointlessly sitting on my phone waiting for them to wrap it up.",0.025,day go,2.18628223,2
3551,grubhub,321,When you are disabled and can't drive it is a real treat to find this service and to get food from one of your favorite restauarants; Pizza Union San Marcos.,0.166666667,1929,when you are disabled and can't drive it is a real treat to find this service and to get food from one of your favorite restauarants; pizza union san marcos.,0.166666667,get food,25.32593207,5
3554,ubereats,625,"While the app itself works fine, my husband and I had an awful experience last week while we were on vacation.",-0.194444444,3686,we had no other way to get food and groceries to our hotel.,0.0625,get food,25.32593207,1
3555,ubereats,632,The service is good for late at night after bars when you can't drive or when you are to busy to get food.,0.166666667,3741,the service is good for late at night after bars when you can't drive or when you are to busy to get food.,0.166666667,get food,25.32593207,3
3556,ubereats,669,"I wish I wasn't writing this negative review, but it's gotten to the point where I need to say something.",-0.3,4063,"i used this app all the time when i was very sick about a year ago, and basically relied on it to get food.",-0.928571429,get food,25.32593207,1
3557,ubereats,804,I have had a decent experience most of the time but I often have missing food items and then myself and the people I am ordering for are just out of luck and have to go somewhere else to get food and they will refund the food cost but not delivery or fees.,0.155555556,4947,i have had a decent experience most of the time but i often have missing food items and then myself and the people i am ordering for are just out of luck and have to go somewhere else to get food and they will refund the food cost but not delivery or fees.,0.155555556,get food,25.32593207,2
3560,doordash,1330,I use doordash almost every other day and have been a loyal customer from quite sometime.,0.104166667,8548,they literally left me hungry and had to get food elsewhere.,0.0,get food,25.32593207,1
3562,ubereats,515,I can honestly say it's been a pleasure ordering with Uber eats!,0.75,2678,to be completely honest with you alanah f. if you knew business.,0.6,be complete,6.580044117,5
3565,ubereats,559,I use this app because it's one of a few options and they're the least crooked than the rest have great drivers.,0.075,3141,because it's horrible to be ripped off and having nothing ya can do but accept it,-1.0,be rip,3.005972394,1
3566,grubhub,177,"I usually use DoorDash, but I figured I'd try Grubhub, and boy was that a mistake.",-0.25,1286,"instead of allowing me to cancel an order that was going to take over 2 hours to arrive, they offered a $10 voucher and claimed the order couldn't be canceled because the restaurant was already preparing it… well grubhub, that might be true, but who wants food that's been sitting around the restaurant for over 2 hours?",0.275,be true,2.497136512,2
3567,grubhub,9,I agree with the reviewer who said that customer service only response is to refund your $ but not to make it right..,0.142857143,134,"in this post covid job apocalypseit would be better if a company with his big name in food delivery as grubhub, would value their drivers and delivery people a little higher and give them credit for doing the job that they are doing.",0.140625,food delivery,18.19418311,4
3573,ubereats,778,Part of my order was missing.,-0.2,4787,literally try any other food delivery app because they will at least pretend to care about their customers experience.,-0.2125,food delivery,18.19418311,1
3578,doordash,1135,[UPDATE 12/22] DoorDash consistently allows drivers to drop off food at the wrong location or to keep food for themselves without reimbursing the customers.,-0.125,6833,they are the worst choice for food delivery and should be avoided at all costs.,-1.0,food delivery,18.19418311,1
3585,doordash,1183,"Why can't I rate my restaurant and driver outside of the pop up that disappears from swiping out of the app, getting a battery notification, etc?",0.0,7351,"sure, it would just add anxiety to feeling like you need to tip more based on how long your order is taking, and it's probably good that doordash has ways of differentiating itself from others, but that's just another quality of life improvement that feels like it's missing from the app.",0.29,tip more,0.719854348,3
3586,grubhub,64,Grub hub used to be my go to.,0.0,654,however why do you allow drivers to pickup multiple orders in various places.,0.0,allow driver,1.467389871,1
3592,grubhub,143,Honestly I have nothing against Grubhub.,0.6,1138,when we lived in nyc it was the undisputed best app to order food from and it was overall what you'd expect.,0.5,best app,1.255856445,2
3599,grubhub,212,Not feeling well so have gotten grub hub this weekend for the family.,0.0,1455,did i mention it was not even the correct order?,0.0,correct order,2.65806068,1
3603,postmates,1092,"I think there could be more strict rules that need to be followed to ensure the correct order is being sent out, the food modification options are being followed and communication about such is happening so people can choose to cancel if they don't fulfill the order",0.25,6515,"i think there could be more strict rules that need to be followed to ensure the correct order is being sent out, the food modification options are being followed and communication about such is happening so people can choose to cancel if they don't fulfill the order",0.25,correct order,2.65806068,3
3606,grubhub,174,Customer service is terrible.,-1.0,1273,i went and picked it up myself so it would be hot when we ate it.,0.25,be hot,3.964588259,1
3611,postmates,1011,Postmates is the fastest way to go broke ordering delivery.,0.0,6105,"we are done and have deleted the app, once and for all.",0.0,have delete,5.609777578,1
3614,doordash,1179,Used DoorDash and paid for their dash pass for close to 2 years used serval times a week.,0.0,7325,"i have deleted me account and will not use their services again, which seems to be the resolution they wanted since no attempt to contact me was made at all.",0.0,have delete,5.609777578,1
3616,ubereats,562,I've been trying to add a payment method to order food for weeks.,0.0,3178,when i asked for a supervisor they stated that they were the highest level of support and kept refusing to assist me in just simply adding my card to just buy food.,0.0,buy food,0.932944071,1
3619,grubhub,27,Tried it out for the first time using a gift card.,0.25,341,i tried to add drinks onto the order but it seemed to be missing beer from the app.,-0.2,be miss,20.39046542,3
3621,grubhub,190,The app works fine.,0.416666667,1340,"..the second order arrived, now 2.5 hours after we initially ordered our first order (when we started getting hungry), and an entire entree is missing.",0.01,order arrive,5.520795261,1
3627,ubereats,652,Ordered food an hour prior before getting refunded $30 that's going to hit my account in 3-5 days.,0.0,3931,i just wanted to go get something else at that point and do it myself but ofc i couldn't because you have to wait 30 minutes to get it canceled and the timer resets after people decide they want to go get it.,0.0,go get,10.9590535,1
3628,ubereats,870,I love this app!!,0.78125,5342,"don't be a cheap a**, if things are so tight there you can't tip the person doing you a convenience then you should go get it yourself!!",0.060491071,go get,10.9590535,5
3631,doordash,1233,I tried to place two orders yesterday and both were cancelled because both of the businesses were closed yet they were still available on the app.,0.15,7808,i ordered medicine for pain to be delivered so i wouldn't have to go get it myself.,0.0,go get,10.9590535,1
3632,grubhub,298,Of all the delivery apps this is the worst one.,-1.0,1841,regardless of price it will at least get delivered,-0.3,least get,1.790434908,1
3635,doordash,1118,"Giving one star because doordash has been my go to for a few years now, and when we have issues with the food they were really good at fixing the issue.",0.25,6604,which is ridiculous cause we have only complained one other time about this restaurant.,-0.189583333,other time,4.510098495,1
3637,doordash,1226,I have had regular problems with DoorDash.,0.0,7728,"other times if i remember to order before seven, i got it okay and everting was good.",0.358333333,other time,4.510098495,3
3642,grubhub,109,"In the past, I've had restaurant issues delivering the wrong order or missing part of the order, or even no-order and GrubHub has always been very RELIABLE in correcting or solving or just making it right with me.",-0.092857143,939,"in the past, i've had restaurant issues delivering the wrong order or missing part of the order, or even no-order and grubhub has always been very reliable in correcting or solving or just making it right with me.",-0.092857143,wrong order,10.9428283,5
3653,doordash,1313,I'd love to rate this app a 5 star as it's good and I appreciate the ability to have food delivered to me.,0.6,8424,i get that it could be seen as suspicious but when i have the wrong order i am going to say so.,-0.5,wrong order,10.9428283,3
3657,ubereats,795,I have used this app for years.,0.0,4900,this last order said it was ready and i went to pick up and the restaurant said it wasn't done yet and i proceeded to wait 30 mins and have to run back to work cause i was late from break.,-0.025,last order,7.538449132,1
3660,doordash,1201,I did a total of 4 orders on DoorDash in one day.,0.0,7514,3 orders were delivered successfully but my last order showed delivered but it wasn't.,0.375,last order,7.538449132,1
