app_name,r_id,review,review_sentiment,s_id,sentence,sentence_sentiment,feature,weight,rating,feature_frequency
grubhub,45,I've tried multiple times with this company.,0.0,507,"as soon as anyone uses it, they will realize how bad it is and be sad about the fact they've downloaded it at all.",-0.6,anyone use,2.46947884,1,1
ubereats,962,Not exactly sure why this app's overall rating is so high…I see a lot of negative reviews that have 5 stars somehow 🤔 anyway this is about the worst food delivery app I've ever used.,-0.3875,5838,total trash ubereats you should be ashamed.,0.0,be ashamed,1.89611217,1,2
grubhub,331,Get local delivery from the merchant.,0.0,1970,"all just randomly assigns people as quickly as possible and won't show they've cancelled until they have a ""new driver"" that may also cancel.",-0.121212121,new driver,2.580567603,1,3
doordash,1126,"Long term users subjected to dishonest dashing, may not receive fair services or compensation for dishonest deliveries.",0.0125,6725,"in contacting support, all i'm told is that they cannot process any sort of ""transaction and there's nothing they can do for me"" however there is many things that can be done.",0.5,many thing,0.733377021,1,1
ubereats,559,I use this app because it's one of a few options and they're the least crooked than the rest have great drivers.,0.075,3135,"sure isn't the crooks running it sad sad sad people they must be to be okay of ripping ya off with there ""policy"" on order details.",-0.1,order detail,0.936471966,1,1
grubhub,135,I try not to use grub hub because of the cost.,0.0,1108,if you are ordering for pick up you should call or use the restaurants web site.,0.0,re order,1.289042475,3,9
doordash,1147,I placed an order for a restaurant near me via doorDash.,0.1,6969,"after spending more than an hour with doordash chat support, i was told they can't remove it, that i have to remove it, and i can do it via settings -> blue pencil icon.",0.25,chat support,0.966193402,1,1
doordash,1189,Had multiple problems with the app.,0.0,7405,so they will take your money but have trouble providing the service they offer.,-0.2,have trouble,1.528369673,1,1
doordash,1311,I've driven for DoorDash and they barely break even .,0.05,8414,be grateful you were successful with this app but just remember how it started before more people realize and your income declines.,0.625,be grateful,1.90954854,1,1
doordash,1285,"The app is pretty good, great even at times, but it's getting ridiculous with the delivery fees.",0.354166667,8237,it can definitely be pricy if you're trying to budget and have no car to do pickups.,0.0,be pricy,1.080329994,3,1
grubhub,355,By then I usually don't have the money to order anything else till the refund go thru sometimes its right away and other times it take days I get off late and everything closed so very Leary to order if I'd late in the day like today but I'm going to try,-0.084183673,2052,by then i usually don't have the money to order anything else till the refund go thru sometimes its right away and other times it take days i get off late and everything closed so very leary to order if i'd late in the day like today but i'm going to try,-0.084183673,take day,2.881218409,2,1
ubereats,681,"They lie on their website saying if you receive incorrect items and missing items, you'll receive a refund.",-0.2,4166,they keep saying my order is not eligible for refund but won't explain why.,0.0,keep say,2.746959549,1,1
ubereats,994,I am literally flabbergasted at how quick and easy it is to use this app!,0.4375,6015,i was driving i had a craving for cocos mediterranean and i clicked search and it came up popular item clicked on it literally a minute and by the time i get to my office my lunch will be ready!,0.425,be ready,9.05077945,5,2
doordash,1127,The app is easy to use and has a way better format than the other delivery services I've used.,0.269444444,6736,idk if it's my address specifically but every time they have an issue finding my apt and spend 5 min trying to find my apt.,0.6,min try,1.158970028,5,1
postmates,1053,I've been ordering for Postmates for over two years.,0.0,6370,it really carried me through my pregnancy and the pandemic and they continue to have great service amazing drivers/carriers and i will continue to patronize them over other food delivery services and platforms.,0.36875,great service,6.421633232,5,1
postmates,1007,A few nights ago I placed an order on Postmates.,-0.2,6070,then all of a sudden they cancelled my order after waiting over an hour and i had to start the process again eventually getting a delivery from a place i didn't want over 2 hours from the time i placed my original order.,0.1875,original order,2.076610961,1,2
ubereats,708,I am not sure how to get in touch with anyone in this company but you are over charging for taxes on food.,-0.25,4327,it should require a higher tip the further away the restaurant is from the delivery address.,0.125,delivery address,3.020019153,3,2
grubhub,193,If a business is closed or not accepting orders.. it should not be available for me to fill my cart.,0.15,1353,if a business is closed or not accepting orders.. it should not be available for me to fill my cart.,0.15,be available,7.215575917,1,1
grubhub,9,I agree with the reviewer who said that customer service only response is to refund your $ but not to make it right..,0.142857143,138,.i wish there were someone out there who would create a delivery service where the money went all to the restaurant and  drivers and all the service did was broker their services..alas we do not live in that world.,-0.068181818,delivery service,19.37104364,4,9
grubhub,7,"I ordered Wendy's one night at around 10:00 - 10:15, and they had to delay my order for about 30 minutes, which i get, stuff happens ya know it can't always be perfect.",1.0,111,this meant there were no delivery drivers to actually deliver my order now and grubhub does not know how to handle this when it happens.,0.0,delivery driver,15.37550323,1,11
grubhub,44,GrubHub has no control over your order.,0.0,498,"even if you could edit the tip, the person who made you wait an extra hour canceled so you would be punishing an innocent courier.",0.25,extra hour,1.057582844,2,1
grubhub,40,"GrubHub places orders, but it does not check the response from the restaurant to see if the order has been received and will be processed successfully.",0.75,467,!..it is beyond ridiculous to expect customers to find it acceptable that grubhub doesn't do a verification via api that the order is being processed.,-0.333333333,expect customer,1.193443926,2,1
postmates,1076,"I order from here and uber eats all the time, they are the best and always consider you and your time.",1.0,6457,they are always there if you need help and they give you lots of coupons,0.0,need help,1.043396491,5,2
ubereats,770,Please make a button for Uber drivers to press IF they are sure to collect and deliver mutliple orders at a time because literally I was given 5 different drivers who kept on canceling and driving around playing with my time.,0.25,4726,please make a button for uber drivers to press if they are sure to collect and deliver mutliple orders at a time because literally i was given 5 different drivers who kept on canceling and driving around playing with my time.,0.25,different driver,4.431470923,3,2
grubhub,38,"Placed an order and waited 2 and a half hours, called the restaurant and was told the food was picked up a while ago, I couldn't reach the driver nor the restaurant could..When I chatted with customer service twice,.No one could reach the driver or call the restaurant, the restaurant blamed GrubHub and GrubHub blamed the restaurant.",-0.166666667,445,"the restaurant reported that the driver picked up the order, but the driver cancelled it- which means he got to enjoy my dinner instead… and grubhub still said it was getting delivered.",0.4,driver pick,6.062841743,1,2
doordash,1214,This app is awful.,-1.0,7635,"if you call to report a problem with an order, you'll be put on a long hold and speak with someone who has little power to provide refunds and makes no effort to even understand what you're reporting.",-0.11875,provide refund,1.490388511,1,1
ubereats,847,"Uber, I've been using your service for YEARS.",0.0,5186,"it seems agents find it to be acceptable to not deliver orders when there is a low tip, or zero tip applied before it's delivered.",0.0,be acceptable,1.931188624,1,1
grubhub,233,Just use Uber eats or door dash.,0.0,1548,"it used to be fantastic, now it's a dumpster fire.",0.4,be fan,1.766982733,1,1
ubereats,584,I am BEYOND upset!,0.0,3362,i am livid at this point that someone would say they deliver food and has probably just kept it for themselves which is why they didn't leave a photo or anything!,0.0,deliver food,14.36586261,1,3
doordash,1165,"It seems like every other order of not more, are arriving 30+ min late, missing items, dropped off at the wrong location, sometimes my food never arrives.",-0.275,7180,"the support person was the least charismatic person i've meet, telling me their insuring my food wouldn't be cold and it would arrive soon.",-0.133333333,support person,0.589151971,1,2
ubereats,693,"The app is pretty cool, I've always had good experiences with delivery , but: 1.",0.433333333,4230,"if you go to a new place, it doesn't realize that you are traveling.",0.136363636,new place,1.253831157,4,1
ubereats,984,"They allowed me to purchase there subscription service, Uber One, without verifying my CVV, which is fine, because I lose my cards all the time.",0.416666667,5957,"they allowed me to purchase there subscription service, uber one, without verifying my cvv, which is fine, because i lose my cards all the time.",0.416666667,subscription service,1.168215215,1,1
ubereats,637,Hello!,0.0,3785,then the other day (november 18th) my boyfriend and i were trying to order brunch only to receive a message 2 hours later that it was canceled and i wouldn't be given a refund.,-0.041666667,other day,1.453884215,1,1
grubhub,432,Seems no matter how detailed the instructions are to get to my door they always take my food to the wrong place.,-0.05,2273,seems no matter how detailed the instructions are to get to my door they always take my food to the wrong place.,-0.05,wrong place,2.404635446,1,1
ubereats,893,Good experiences every time so far with Ubereats.,0.4,5464,to me it would make more sense to pick a card before adding the tip and seeing the total.,0.25,make more,2.124120775,5,1
ubereats,512,We usually order from a restaurant close to our place.,-0.25,2636,we ordered from this restaurant and the food comes out to be stale.,-0.5,food come,7.266240817,1,1
doordash,1332,A double edge sword.,0.0,8570,there is a particularly large issue where most restaurants don't list there condiments so even if you call and request them they will often not arrive with your meal.,0.357142857,most restaurant,1.138951091,3,1
doordash,1158,"Service and times are mediocre, the tip is being billed before the service is complete, which equals a fact that we can't tip accordingly, especially  to level of service received.",-0.133333333,7117,it promotes customers to be lazy and wasteful.,-0.25,be lazy,3.435682999,3,1
ubereats,680,Placed an order through this app.,0.0,4156,"then contacted support via this app in chat, response was that the ticket will be closed because they are experiencing some type of difficulty.",-0.1,be closed,1.512644989,1,4
ubereats,814,The app is overpriced and dishonest all the time.,-0.3,5003,that just wasted my time alot of it and ordering food from home is supposed to be convenient.,-0.2,be convenient,6.497570793,2,2
grubhub,248,"Out of the three delivery companies I've tried (Doordash, Uber Eats and Grubhub), this one has the cheapest rates.",0.0,1608,"i have problems with almost every other order, but since i got it delivered it can't be fixed or refunded.",-0.0125,have problem,12.28281766,2,1
grubhub,7,"I ordered Wendy's one night at around 10:00 - 10:15, and they had to delay my order for about 30 minutes, which i get, stuff happens ya know it can't always be perfect.",1.0,107,"i ordered wendy's one night at around 10:00 - 10:15, and they had to delay my order for about 30 minutes, which i get, stuff happens ya know it can't always be perfect.",1.0,be perfect,2.613653231,1,1
grubhub,194,"My son, 11 going on 25, lives almost an hour away (part-time) GrubHub gives me the ability to be SUPER MOM when he has cravings that only his Mama caters too, and he gets to feel like VIP first class when he makes a quick call, to me, and his food is otw!",0.25,1359,"my son, 11 going on 25, lives almost an hour away (part-time) grubhub gives me the ability to be super mom when he has cravings that only his mama caters too, and he gets to feel like vip first class when he makes a quick call, to me, and his food is otw!",0.25,be super,4.763991419,5,1
grubhub,14,I've never used meal delivery services that require a membership to be more affordable.,0.5,198,"but not having to leave my house to shop for groceries and then spend time and effort making meals has been surprisingly rewarding!..grubhub has changed the way i feel about ""being too lazy"" to do it myself, because the convenience is a justified reward for worn out full time parents, the elderly and disabled people.",0.2,full time,2.000697274,4,2
ubereats,568,I can't remember the last time I got an order that was completely correct.,0.05,3247,"this is an overpriced and difficult experience and it's probably better to use a different delivery app...update (10/24): i am officially done with this app and it is clear that they treat everyone — customers, drivers, and restaurants — terribly while reaping huge profits.",-0.083333333,different delivery,2.346869676,1,1
ubereats,906,Ordered tons of times through the app.,0.0,5534,"if half of ur lunch comes missing after an hour wait, they just reimburse you the amount for the missing part and you have to pay for delivery and mysterious other fees again to get the rest.",-0.138333333,other fee,2.120332944,2,1
ubereats,989,"When I'm starving and can't find anything open, it's always Sherrys.",0.0,5985,i don't know what you're waiting for order something you'll be happy that you did.,0.8,be happy,6.266129162,5,1
grubhub,84,"I had three separate orders to three different places canceled over an hour after I placed the orders, after the drivers drove all the way over to pick it up.",0.0,778,"restaurants confirm orders, and then when the drivers get there they don't have the items that they confirm they have and just cancel the order on you.",0.0,confirm order,3.172219369,1,2
ubereats,939,I don't recommend nobody to download this app I use to like Uber but not anymore after they took my money they doing fraud they charge for order that you cancel n they would not refund you yo money back which that's so mess up I hate it never again y'all will not get money no more,-0.30625,5709,i don't recommend nobody to download this app i use to like uber but not anymore after they took my money they doing fraud they charge for order that you cancel n they would not refund you yo money back which that's so mess up i hate it never again y'all will not get money no more,-0.30625,get money,13.59127049,5,1
doordash,1131,This service is sometimes terrible and the company just doesn't care.,-1.0,6781,"while they were giving me a bunch or corporate speak about how they take food freshness and temperature so seriously, the dasher texted me to say that they were given a second delivery from the same restaurant that was taking longer than mine.",-0.083333333,same restaurant,2.974900047,1,1
grubhub,145,"I rather using  Uber eat , all this dose is not have canes and more places the worst part is that they choose to tell me it's close at 10 that's a big lie the whole grabhub choose to close it then self I don't see what the point of doing payments to a membership if y'all Fina be losing places in you're own pick of time there no point why he taking people money if y'all Fina be lying about the service we pay for keep in mine there people who literally have no transportation…!",0.09,1146,"i rather using  uber eat , all this dose is not have canes and more places the worst part is that they choose to tell me it's close at 10 that's a big lie the whole grabhub choose to close it then self i don't see what the point of doing payments to a membership if y'all fina be losing places in you're own pick of time there no point why he taking people money if y'all fina be lying about the service we pay for keep in mine there people who literally have no transportation…!",0.09,uber eat,1.570175823,2,1
ubereats,924,I did my first ever order today and the food was delivered to a Whole Foods instead of my apartment.,0.225,5626,they will not support you if something goes wrong and will wrongfully take your money.,-0.5,something go,2.313633761,1,3
ubereats,745,I have had several safety concerns with ubereats drivers.,0.0,4562,i use to love uber but it has seriously gone down hill since the pandemic.,0.003703704,love uber,1.439135618,1,1
grubhub,3,"Today is Monday, September 26, 2022, and this is the second time that I have had an issue with GrubHub delivery.",0.0,49,i am requesting a re-order once again because i have tracked the last driver and he or she was in my neighborhood and i'm not sure if they were lost or not but it would be nice if they were use the gps system more effectively so that they can find my address.,0.29,be nice,6.511509436,1,6
postmates,1091,But worth it.,0.3,6513,"the competition may be cheaper, but postmates makes it happen with ease.",0.0,be cheap,4.016958347,5,1
grubhub,211,We order on an iPad.,0.0,1450,"we have to delete an item or 2 in order to verify what's not visible on the screen, then go back and increase/add items.",0.0,add item,1.206230016,4,1
doordash,1146,Update: door dash so kindly gave me my account back allowed me to pay for dash pass TWICE WHILE SIMULTANEOUSLY DEACTIVATING MY ACCOUNT!,0.3,6957,when i asked if i created another account if it would be deactivated i am not even kidding you when i say a tier 2 csr hung up on me!!!!,0.0,be deactivate,2.780850528,1,1
grubhub,94,"I ordered nachos from a restaurant late at night as I didn't eat dinner, and the driver said it was dropped off.",-0.3,843,they also included a coupon for my next order- which turns out was a lousy 2$.,-0.25,next order,4.994306575,1,5
grubhub,470,Delivery apps like this will milk you for any extra penny you have.,0.0,2405,"great app to save time if you can't walk the extra 5 miles to go to these restaurants, horrible app for saving money; you might as well walk.",-0.066666667,great app,2.492811387,1,1
ubereats,843,"I just received an order and the tacos were so cold I'm not sure anything, including the chicken, was cooked.",-0.483333333,5163,"they asked for a photo of the food as if you can see how cold it is in the photo 😂 to be fair, idk if the chicken is undercooked.",-0.166666667,be fair,4.34582075,1,2
doordash,1223,There's always been some problems.,0.0,7708,one time it was someone's $120 multiple item ubereats order that contained mostly seafood dishes that we did not want to eat.,0.25,multiple item,1.016534173,1,1
grubhub,277,Why give customers options if you're going to do whatever you want anyway.,0.0,1737,if i wanted my food sitting outside unattended i would have asked for it to be left i unattended.,0.0,food sit,1.571791639,3,2
grubhub,122,We have been faithful to Grubhub for years.,0.0,1024,got a completely wrong order delivered and they said i had too many refunds on the account.,0.0,many refund,1.881376645,1,1
doordash,1231,"I don't know how this happens but if I just don't pay for dashpass, service is entirely hit or miss.",0.0,7781,every driver takes multiple orders and yours is last regardless of what you tip.,0.0,driver take,8.041703558,1,1
ubereats,844,"I have tried Post mates,DoorDash and Grub hub.",0.0,5167,"from the way they have deals you can use in the app, the prices being affordable and not outrageously priced, the drivers being some of the fastest and friendliest people, and my meals always arriving correctly!",0.5,have deal,5.029530844,5,1
ubereats,527,"UberEATS doesn't protect its users… I ordered delivery over the weekend, when my food arrived, I noticed the restaurant overcharged me for an item (I paid for 50 frozen cheese breads in preparation for the holiday season and only received 12).",0.0,2805,i reported the issue to them immediately and they told me they don't issue refunds and that i should reach out to the restaurant directly.,0.1,issue refund,4.691157639,1,1
doordash,1119,Person never dropped off food and toke a black photo.,-0.166666667,6625,she literally could of got out and helped but i guess she waited for me to say help when i looked up to say help she already was driving away.,0.0,say help,2.441096717,5,2
ubereats,580,"Nine times out of ten, you'll receive your meal lukewarm.",0.0,3330,"..theres also increased charges, more than the usual rate of the restaurant if you were to order directly.",0.116666667,order direct,1.540379959,1,1
ubereats,623,Not only is the app buggy and annoying to use(randomly closing while I'm making an order or bugging out when I'm trying to contact my driver).,-0.4,3671,i was an uber one member as well which you think would make things better.,0.5,make thing,1.245875252,1,1
ubereats,862,Get ready to have messed up food and the app tell you it's not eligible for a refund!,0.25,5295,the restaurant will tell you to contact uber and the app offers no help.,0.1,contact uber,3.741086896,1,1
grubhub,20,We ordered lunch at 10:30 with an 11:15 expected delivery.,-0.1,260,"so by 12:30, we have no food, we have an hour wait for anything else and we have a $10 reward to a company that clearly does not vet their drivers.",0.1,hour wait,2.400066441,1,4
grubhub,111,Ordered food 1 day ahead to be delivered at a particular time and had it cancelled 1 hr before delivery time without any explanation.,0.166666667,944,ordered food 1 day ahead to be delivered at a particular time and had it cancelled 1 hr before delivery time without any explanation.,0.166666667,delivery time,14.40653775,2,6
grubhub,399,The app is ok.,0.5,2187,if it had an option to add however many additional sauces then it would be great.,0.65,be great,15.37832177,3,3
doordash,1136,Door dash has made it IMPOSSIBLE to cancel your dash pass subscription.,-0.666666667,6847,how could it be possible that they don't have the information themselves!?,0.0,be possible,2.725147762,1,1
ubereats,827,"UberEats has absolutely no concern on whether you receive the wrong item, are missing an item or an order is brought egregiously late.",-0.275,5071,"ubereats has absolutely no concern on whether you receive the wrong item, are missing an item or an order is brought egregiously late.",-0.275,wrong item,1.960151344,1,1
ubereats,503,I hate this app and have officially stopped using it after being played for the last time.,-0.4,2529,now they are claiming i have multiple accounts.,0.0,have multiple,5.650721214,1,2
ubereats,612,"I used to order five days a week if not more, and had the Uber one subscription - Until I  got a very low quality delivery from the place where are used to order all the time.",-0.125,3591,"when i brought this up to the company, they pretty much rejected my complaint, and i had to keep on pressing the issue for them to see that i was a regular customer and i never had any issues with previous orders and for them to do something about it.",-0.003333333,previous order,1.057790938,2,1
ubereats,690,"With Chick-Fil-A orders, the app doesn't let me select any of the required sides and drinks.",0.0,4216,"if the business hours are available, why not show them in the search results, or filter places that are closing soon?..all in all, uber is ran by venture capitalists and overpaid programmers in silicon valley, and they underpay their contractors, who actually get the job done.",0.2,job do,1.349138257,1,1
ubereats,546,"I don't usually order with them, but we have very limited delivery options in our area and try various options (DoorDash, grubhub, etc.).",-0.114285714,3016,"i don't usually order with them, but we have very limited delivery options in our area and try various options (doordash, grubhub, etc.).",-0.114285714,delivery option,2.411182693,1,1
grubhub,12,I ordered from Tucanos for my 30th birthday dinner.,0.0,174,"it was set to arrive at around 5:40, perfect for dinner time.",1.0,dinner time,1.268176026,1,1
ubereats,711,"2 hours after my friend and I were supposed to have our food delivered, we contacted our delivery driver to ask what the delay was.",0.0,4344,"i'm sure she will be punished, but that doesn't help me.",0.5,be punish,1.545674675,1,1
ubereats,576,Overall the restaurants and delivery is decent.,0.083333333,3307,it was just overall frustrating especially as a new customer that it's too familiar.,0.061931818,new customer,1.47290396,3,1
ubereats,862,Get ready to have messed up food and the app tell you it's not eligible for a refund!,0.25,5294,get ready to have messed up food and the app tell you it's not eligible for a refund!,0.25,get ready,1.023044191,1,1
doordash,1324,"Most of the orders I have placed on the app had been cancelled because the restaurants had supposedly been closed; sometimes the restaurants are actually still open, OR a driver will arrive at the restaurant and it will be closed.",0.06,8505,my most recent order that would normally be a 15$ meal if you pick it up yourself costed me 40$ through the app.,0.216666667,recent order,1.205416921,1,1
grubhub,12,I ordered from Tucanos for my 30th birthday dinner.,0.0,177,"by the time i could order something else from doordash and have it arrive, i was eating dinner at 7 while my kids were getting ready for bed, they having had grilled cheeses.",0.2,order something,6.168123761,1,3
grubhub,45,I've tried multiple times with this company.,0.0,501,and nearly all of not all orders that do make it have issues.,0.1,have issue,15.6585104,1,1
ubereats,694,I been using Uber just because I have little kids with no help.,-0.1875,4239,drivers are crap amd don't care how much you spent they just want to make as much deliveries possible to make money and they expect a tip on top of that.,0.0,make money,2.766512627,1,2
doordash,1186,DoorDash used to be great.,0.8,7375,"i'll be at work and give them everything they need upfront then say ""please adjust gtg thanks"", but they'll say ""how's your day going"" and close the chat if im not small talking and pointlessly sitting on my phone waiting for them to wrap it up.",0.025,day go,2.18628223,2,1
grubhub,321,When you are disabled and can't drive it is a real treat to find this service and to get food from one of your favorite restauarants; Pizza Union San Marcos.,0.166666667,1929,when you are disabled and can't drive it is a real treat to find this service and to get food from one of your favorite restauarants; pizza union san marcos.,0.166666667,get food,25.32593207,5,6
ubereats,515,I can honestly say it's been a pleasure ordering with Uber eats!,0.75,2678,to be completely honest with you alanah f. if you knew business.,0.6,be complete,6.580044117,5,1
ubereats,559,I use this app because it's one of a few options and they're the least crooked than the rest have great drivers.,0.075,3141,because it's horrible to be ripped off and having nothing ya can do but accept it,-1.0,be rip,3.005972394,1,1
grubhub,177,"I usually use DoorDash, but I figured I'd try Grubhub, and boy was that a mistake.",-0.25,1286,"instead of allowing me to cancel an order that was going to take over 2 hours to arrive, they offered a $10 voucher and claimed the order couldn't be canceled because the restaurant was already preparing it… well grubhub, that might be true, but who wants food that's been sitting around the restaurant for over 2 hours?",0.275,be true,2.497136512,2,1
grubhub,9,I agree with the reviewer who said that customer service only response is to refund your $ but not to make it right..,0.142857143,134,"in this post covid job apocalypseit would be better if a company with his big name in food delivery as grubhub, would value their drivers and delivery people a little higher and give them credit for doing the job that they are doing.",0.140625,food delivery,18.19418311,4,3
doordash,1183,"Why can't I rate my restaurant and driver outside of the pop up that disappears from swiping out of the app, getting a battery notification, etc?",0.0,7351,"sure, it would just add anxiety to feeling like you need to tip more based on how long your order is taking, and it's probably good that doordash has ways of differentiating itself from others, but that's just another quality of life improvement that feels like it's missing from the app.",0.29,tip more,0.719854348,3,1
grubhub,64,Grub hub used to be my go to.,0.0,654,however why do you allow drivers to pickup multiple orders in various places.,0.0,allow driver,1.467389871,1,1
grubhub,143,Honestly I have nothing against Grubhub.,0.6,1138,when we lived in nyc it was the undisputed best app to order food from and it was overall what you'd expect.,0.5,best app,1.255856445,2,1
grubhub,212,Not feeling well so have gotten grub hub this weekend for the family.,0.0,1455,did i mention it was not even the correct order?,0.0,correct order,2.65806068,1,2
grubhub,174,Customer service is terrible.,-1.0,1273,i went and picked it up myself so it would be hot when we ate it.,0.25,be hot,3.964588259,1,1
postmates,1011,Postmates is the fastest way to go broke ordering delivery.,0.0,6105,"we are done and have deleted the app, once and for all.",0.0,have delete,5.609777578,1,2
ubereats,562,I've been trying to add a payment method to order food for weeks.,0.0,3178,when i asked for a supervisor they stated that they were the highest level of support and kept refusing to assist me in just simply adding my card to just buy food.,0.0,buy food,0.932944071,1,1
grubhub,27,Tried it out for the first time using a gift card.,0.25,341,i tried to add drinks onto the order but it seemed to be missing beer from the app.,-0.2,be miss,20.39046542,3,1
grubhub,190,The app works fine.,0.416666667,1340,"..the second order arrived, now 2.5 hours after we initially ordered our first order (when we started getting hungry), and an entire entree is missing.",0.01,order arrive,5.520795261,1,1
ubereats,652,Ordered food an hour prior before getting refunded $30 that's going to hit my account in 3-5 days.,0.0,3931,i just wanted to go get something else at that point and do it myself but ofc i couldn't because you have to wait 30 minutes to get it canceled and the timer resets after people decide they want to go get it.,0.0,go get,10.9590535,1,3
grubhub,298,Of all the delivery apps this is the worst one.,-1.0,1841,regardless of price it will at least get delivered,-0.3,least get,1.790434908,1,1
doordash,1118,"Giving one star because doordash has been my go to for a few years now, and when we have issues with the food they were really good at fixing the issue.",0.25,6604,which is ridiculous cause we have only complained one other time about this restaurant.,-0.189583333,other time,4.510098495,1,2
grubhub,109,"In the past, I've had restaurant issues delivering the wrong order or missing part of the order, or even no-order and GrubHub has always been very RELIABLE in correcting or solving or just making it right with me.",-0.092857143,939,"in the past, i've had restaurant issues delivering the wrong order or missing part of the order, or even no-order and grubhub has always been very reliable in correcting or solving or just making it right with me.",-0.092857143,wrong order,10.9428283,5,2
ubereats,795,I have used this app for years.,0.0,4900,this last order said it was ready and i went to pick up and the restaurant said it wasn't done yet and i proceeded to wait 30 mins and have to run back to work cause i was late from break.,-0.025,last order,7.538449132,1,2
ubereats,823,It makes zero sense to allow a driver to cancel an order just because they cannot complete the delivery.,0.1,5048,"the order should be allowed to be passed on to another driver instead of making the person order it wait 30 minutes, then cancelling the whole order and then having to redo the order just to wait another 30-45 minutes.",0.2,whole order,2.727556403,1,1
grubhub,258,"There was an issue with the delivery, and I got somebody responding with canned responses, probably from another country, and all it did was make me more irritated.",0.5,1657,"have used many of these apps, and this one may have the worst customer experience as it doesn't allow me to control notifications, intuitively, or communicate with anyone that can actually talk to me.",-0.166666667,customer experience,2.260394378,2,3
grubhub,360,Wouldn't bother using this service.,0.0,2069,"they have drivers who deliver their own orders instead of urs, then call back telling you the drivers outside and wants to know if you have their order.",0.2,have drive,4.700497024,1,2
grubhub,151,"When you have a major outage and you can't even get in touch with a human being, wait on hold for over 30 minutes, just to be hung up on, your credit card gets charged, and nothing is delivered.",0.03125,1175,i will also seek legal charges because you cannot simply take peoples money and not provide the service and then not provide support.,0.1,take people,0.871649907,1,1
grubhub,40,"GrubHub places orders, but it does not check the response from the restaurant to see if the order has been received and will be processed successfully.",0.75,461,they only time they confirm is when the driver arrives at the restaurant and reports a problem with the restaurant?,0.0,driver arrive,2.162966181,2,1
doordash,1146,Update: door dash so kindly gave me my account back allowed me to pay for dash pass TWICE WHILE SIMULTANEOUSLY DEACTIVATING MY ACCOUNT!,0.3,6959,"my account was deactivated and nobody can tell me why, i have waited since tuesday (it's now saturday) for it to be reactivated when they said it would be fixed in 24 hours.",0.1,have wait,10.94542966,1,1
doordash,1216,YOU HAVE BEEN WARNED!,0.0,7649,"!if you have care about your money or have financial problems, dont bother ordering here!!!",0.0,have car,1.454280313,1,1
ubereats,780,Uber refused to refund my order after it was delivered to the wrong house.,-0.5,4798,i will be warning everyone i know who uses uber about this and encourage them to use a different service that i know will not charge their customers for items they don't actually receive.,0.0,be warn,1.646071965,1,1
doordash,1200,DoorDash is a Top Drawer💎✅ dinning Restrurant/Delivery service.,0.5,7506,"you speak🗣, doordash listens👂🎶✔️.dear customer care dining professional,.please, you have been most kind in handling my concerns of food quality and safety.",0.55,food quality,0.969656476,5,1
ubereats,589,We ordered some cake but my husband soon realized we had the wrong address in and cancelled it within a minute so there was no way they were preparing our order.,-0.5,3401,the 19 dollars was refunded however the first order of 30 they refuse and then this morning i woke to find they had taken another random 18 dollars out of my account.,-0.125,first order,7.850182346,1,5
grubhub,207,Grubhub systematically takes advantages of workers and customers.,0.0,1430,"..the fees are double what the food costs, plus tips, because they don't pay their drivers.",0.0,food cost,2.015267499,1,1
ubereats,891,"For homes that maybe hard to find, the problem could be solved easily by adding PHOTOS to driving instructions… Please consider that some drivers don't actually read to comprehend and they just go by what they see when they arrive.",0.047222222,5451,"for homes that maybe hard to find, the problem could be solved easily by adding photos to driving instructions… please consider that some drivers don't actually read to comprehend and they just go by what they see when they arrive.",0.047222222,be hard,5.131982331,2,1
grubhub,54,"I take orders that are called into our business, and no one has ever told me I'm bad at what I do.",-0.7,578,"additionally, even if it doesn't concern me, every time someone cancels an order on grubhub, the business does not opt to at the very least phone the restaurant to inform them that the order has been canceled.",-0.39,someone cancel,0.918558802,1,1
doordash,1310,"If you have any desire to have a possibility of good customer support, don't use this.",0.7,8401,"if you have any desire to have a possibility of good customer support, don't use this.",0.7,good customer,3.606701941,1,1
ubereats,574,"I submitted a complaint after my beverage, the entire order, was spilled.",-0.15,3293,i think uber needs to take a look ate their policies and i think they need to be more honest about just not wanting to give a refund.,0.55,think uber,0.735646041,4,1
grubhub,16,Horrible system just like Seamless.,-0.45,227,here's all these guarantees we offer but please do use the chat and collect on them!,0.0,please do,1.403532811,1,1
doordash,1166,I ordered food for my family at Disney World.,0.0,7184,i was given a time quote and the driver messaged me when he arrived at the restaurant.,0.0,driver message,1.477450261,1,1
grubhub,20,We ordered lunch at 10:30 with an 11:15 expected delivery.,-0.1,258,"by this time it is noon and to reorder, there is a 50-60 minute wait.",0.0,minute wait,1.398760519,1,1
grubhub,50,honestly-  NOT the best when it comes to order updates and (if ordered 2 places to be delivered same time - dinner and desert for example- the order get assigned to diff people or the same driver goes back and forth needlessly :(  not good for the drivers!,-0.033928571,542,honestly-  not the best when it comes to order updates and (if ordered 2 places to be delivered same time - dinner and desert for example- the order get assigned to diff people or the same driver goes back and forth needlessly :(  not good for the drivers!,-0.033928571,be deliver,34.38892766,2,10
ubereats,579,I just had the worse experience with this app.,-0.4,3321,"i asked to complain and they rudely disconnected the chat, i have to believe that's by design as the company does not want to handle complaints.",-0.3,company do,4.211988482,3,3
