s_id,r_id,app_name,app_id,date,title,review,pos,rating
7571,1208,doordash,719972451,2022-12-12 21:15:59,Crazy high markups,i ended up with a 5 credit because my order was an hour late completely wrong and very cold,"[('i', 'n'), ('end', 'v'), ('credit', 'n'), ('order', 'n'), ('be', 'v'), ('hour', 'n'), ('wrong', 'a'), ('cold', 'a')]",3
7572,1208,doordash,719972451,2022-12-12 21:15:59,Crazy high markups,in trying to use up my credit i noticed that prices were higher normal,"[('try', 'v'), ('use', 'v'), ('credit', 'n'), ('i', 'n'), ('notice', 'v'), ('price', 'n'), ('be', 'v'), ('high', 'a'), ('normal', 'a')]",3
7573,1208,doordash,719972451,2022-12-12 21:15:59,Crazy high markups,i opened up my postmates account and noticed that every single item i viewed from multiple restaurants was 13 higher with a higher delivery fee,"[('i', 'n'), ('open', 'v'), ('postmates', 'n'), ('account', 'v'), ('notice', 'v'), ('single', 'a'), ('item', 'n'), ('i', 'n'), ('view', 'v'), ('multiple', 'a'), ('restaurant', 'n'), ('be', 'v'), ('high', 'a'), ('high', 'a'), ('delivery', 'n'), ('fee', 'n')]",3
7574,1208,doordash,719972451,2022-12-12 21:15:59,Crazy high markups,in fact the price of the food was more than if i ordered directly from the restaurant,"[('fact', 'n'), ('price', 'n'), ('food', 'n'), ('be', 'v'), ('more', 'a'), ('i', 'a'), ('order', 'v'), ('restaurant', 'n')]",3
7575,1208,doordash,719972451,2022-12-12 21:15:59,Crazy high markups,what a disaster i have not used my 5 credit and am tempted to treat it as a lossthey have the delivery notifications with their ad notifications,"[('disaster', 'n'), ('i', 'n'), ('have', 'v'), ('use', 'v'), ('credit', 'n'), ('be', 'v'), ('tempt', 'v'), ('treat', 'v'), ('lossthey', 'n'), ('have', 'v'), ('delivery', 'n'), ('notification', 'n'), ('ad', 'n'), ('notification', 'n')]",3
7576,1208,doordash,719972451,2022-12-12 21:15:59,Crazy high markups,meaning you either receive delivery notifications and updates or you do not to avoid the stupid ads,"[('meaning', 'n'), ('either', 'v'), ('receive', 'a'), ('delivery', 'n'), ('notification', 'n'), ('update', 'n'), ('do', 'v'), ('avoid', 'v'), ('stupid', 'a'), ('ad', 'n')]",3
7577,1208,doordash,719972451,2022-12-12 21:15:59,Crazy high markups,we are already using the app,"[('be', 'v'), ('use', 'v'), ('app', 'n')]",3
7578,1208,doordash,719972451,2022-12-12 21:15:59,Crazy high markups,back off,[],3
7579,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,honestly i have spent thousands of dollars over several years with this company and they can never get anything right,"[('i', 'n'), ('have', 'v'), ('spend', 'v'), ('thousand', 'n'), ('dollar', 'n'), ('several', 'a'), ('year', 'n'), ('company', 'n'), ('get', 'v'), ('anything', 'n'), ('right', 'a')]",1
7580,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,it now takes hours for my food to arrive when it used to be fairly reliable and reasonable just about a year ago,"[('take', 'v'), ('hour', 'n'), ('food', 'n'), ('arrive', 'v'), ('use', 'v'), ('be', 'v'), ('reliable', 'a'), ('reasonable', 'a'), ('year', 'n')]",1
7581,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,now you have to pay extra on top of paying a dash pass fee to get your food faster,"[('have', 'v'), ('pay', 'v'), ('extra', 'a'), ('top', 'n'), ('pay', 'v'), ('dash', 'a'), ('pas', 'n'), ('fee', 'n'), ('get', 'v'), ('food', 'n')]",1
7582,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,that is the whole point of a dash pass,"[('be', 'v'), ('whole', 'a'), ('point', 'n'), ('dash', 'n'), ('pas', 'n')]",1
7583,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,never had to pay that until recently,"[('have', 'v'), ('pay', 'v')]",1
7584,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,i have ordered an hour ahead so it can get here on time when i am taking lunch at work and it still takes them 2 hours to get a dasher to bring my food,"[('i', 'n'), ('have', 'v'), ('order', 'v'), ('hour', 'n'), ('get', 'v'), ('time', 'n'), ('i', 'n'), ('be', 'v'), ('take', 'v'), ('lunch', 'n'), ('work', 'n'), ('take', 'v'), ('hour', 'n'), ('get', 'v'), ('dasher', 'n'), ('bring', 'v'), ('food', 'n')]",1
7585,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,maybe doordash should pay their drivers more and have less restrictions on who can dash because i tried to dash myself for over two years and they never accept me,"[('doordash', 'n'), ('pay', 'v'), ('driver', 'n'), ('have', 'v'), ('less', 'a'), ('restriction', 'n'), ('dash', 'v'), ('i', 'n'), ('try', 'v'), ('dash', 'v'), ('year', 'n'), ('accept', 'v')]",1
7586,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,take care of your dashers and maybe you you will be able to retain the good ones,"[('take', 'v'), ('care', 'n'), ('dashers', 'n'), ('be', 'v'), ('able', 'a'), ('retain', 'v'), ('good', 'a'), ('one', 'n')]",1
7587,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,do better doordash,"[('do', 'v'), ('good', 'a'), ('doordash', 'n')]",1
7588,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,i am cancelling my dash pass with you and using another platform now,"[('i', 'n'), ('be', 'v'), ('cancel', 'v'), ('dash', 'n'), ('pas', 'n'), ('use', 'v'), ('platform', 'n')]",1
7589,1209,doordash,719972451,2022-12-06 20:30:28,Downfall,you lost yet another loyal customer and their business,"[('lose', 'v'), ('loyal', 'a'), ('customer', 'n'), ('business', 'n')]",1
7590,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,i love using door dash especially when your driver comes directly to your house,"[('i', 'n'), ('love', 'v'), ('use', 'v'), ('door', 'n'), ('dash', 'n'), ('driver', 'n'), ('come', 'v'), ('house', 'n')]",4
7591,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,the time is as stated and the food is hot,"[('time', 'n'), ('be', 'v'), ('state', 'v'), ('food', 'n'), ('be', 'v'), ('hot', 'a')]",4
7592,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,however when the driver is stopping to drop off other orders not always from the same place my order is usually the second delivery,"[('driver', 'n'), ('be', 'v'), ('stop', 'v'), ('drop', 'v'), ('other', 'a'), ('order', 'n'), ('same', 'a'), ('place', 'n'), ('order', 'n'), ('be', 'v'), ('second', 'a'), ('delivery', 'n')]",4
7593,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,we have had drivers drop off the other order to our house,"[('have', 'v'), ('have', 'v'), ('driver', 'n'), ('drop', 'v'), ('other', 'a'), ('order', 'n'), ('house', 'n')]",4
7594,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,they cannot go back and exchange the order for health reasons,"[('go', 'v'), ('exchange', 'v'), ('order', 'n'), ('health', 'n'), ('reason', 'n')]",4
7595,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,an hour and a half went by and we were refunded for the meal,"[('hour', 'n'), ('half', 'a'), ('go', 'v'), ('be', 'v'), ('refund', 'v'), ('meal', 'n')]",4
7596,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,no food,"[('food', 'n')]",4
7597,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,the delivery takes much more time when they go somewhere else and the food is often cold,"[('delivery', 'n'), ('take', 'v'), ('more', 'a'), ('time', 'n'), ('go', 'v'), ('food', 'n'), ('be', 'v'), ('cold', 'a')]",4
7598,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,one time i checked to see where the driver was on the road,"[('time', 'n'), ('i', 'n'), ('check', 'v'), ('see', 'v'), ('driver', 'n'), ('be', 'v'), ('road', 'n')]",4
7599,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,the restaurant was fairly close to our home but his route took him in the opposite direction,"[('restaurant', 'n'), ('be', 'v'), ('home', 'n'), ('route', 'n'), ('take', 'v'), ('opposite', 'a'), ('direction', 'n')]",4
7600,1210,doordash,719972451,2022-11-02 00:21:11,Delivery,i would be willing to give bigger tips if i knew i was the priority,"[('i', 'n'), ('be', 'v'), ('willing', 'a'), ('give', 'v'), ('big', 'a'), ('tip', 'n'), ('i', 'a'), ('know', 'v'), ('i', 'n'), ('be', 'v'), ('priority', 'n')]",4
7601,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,i would do 0 stars if i could,"[('i', 'n'), ('do', 'v'), ('star', 'n'), ('i', 'n')]",1
7602,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,doordash is absolutely the worst app to use for food delivery,"[('doordash', 'n'), ('be', 'v'), ('bad', 'a'), ('app', 'n'), ('use', 'v'), ('food', 'n'), ('delivery', 'n')]",1
7603,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,customer service is absolutely terrible they should not even be called customer service because they do absolutely nothing to help,"[('customer', 'n'), ('service', 'n'), ('be', 'v'), ('terrible', 'a'), ('be', 'v'), ('call', 'v'), ('customer', 'n'), ('service', 'n'), ('do', 'v'), ('nothing', 'n'), ('help', 'v')]",1
7604,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,i work in a location that does not allow cars on the street so i always make sure to specify which business it is and where it is when ordering food,"[('i', 'a'), ('work', 'n'), ('location', 'n'), ('do', 'v'), ('allow', 'v'), ('car', 'n'), ('street', 'n'), ('i', 'a'), ('make', 'v'), ('sure', 'a'), ('specify', 'v'), ('business', 'n'), ('be', 'v'), ('be', 'v'), ('order', 'v'), ('food', 'n')]",1
7605,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,it is not a problem most of the time and sometimes the dashers will message or call me if they need help,"[('be', 'v'), ('problem', 'n'), ('most', 'a'), ('time', 'n'), ('dashers', 'n'), ('message', 'v'), ('call', 'v'), ('need', 'v'), ('help', 'v')]",1
7606,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,this time the dasher left my food at another location on the street that was unclear,"[('time', 'n'), ('dasher', 'n'), ('leave', 'v'), ('food', 'n'), ('location', 'n'), ('street', 'n'), ('be', 'v'), ('unclear', 'a')]",1
7607,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,i therefore did not get my food cause i could not find it,"[('i', 'n'), ('do', 'v'), ('get', 'v'), ('food', 'n'), ('cause', 'n'), ('i', 'n'), ('find', 'v')]",1
7608,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,i contacted support and they emailed me a pic of my food left outside of a closed building in the rain,"[('i', 'n'), ('contact', 'v'), ('support', 'n'), ('email', 'v'), ('pic', 'n'), ('food', 'n'), ('leave', 'v'), ('outside', 'n'), ('closed', 'a'), ('building', 'n'), ('rain', 'n')]",1
7609,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,then said they cannot help me the policy will not let them,"[('say', 'v'), ('help', 'v'), ('policy', 'n'), ('let', 'v')]",1
7611,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,i will be deleting this app,"[('i', 'n'), ('be', 'v'), ('delete', 'v'), ('app', 'n')]",1
7612,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,do not waste your hard earned money here,"[('do', 'v'), ('waste', 'v'), ('hard', 'a'), ('earn', 'v'), ('money', 'n')]",1
7613,1211,doordash,719972451,2022-11-28 17:20:39,Please use any other food delivery service.,the worst part is i even left the imbecile a tip,"[('bad', 'a'), ('part', 'n'), ('be', 'v'), ('i', 'a'), ('leave', 'v'), ('imbecile', 'n'), ('tip', 'n')]",1
7614,1212,doordash,719972451,2022-11-13 03:51:13,Treat loyal customers AWFUL,door dash has been awful,"[('door', 'n'), ('dash', 'n'), ('have', 'v'), ('be', 'v'), ('awful', 'a')]",1
7615,1212,doordash,719972451,2022-11-13 03:51:13,Treat loyal customers AWFUL,at first they they were amazing,"[('first', 'a'), ('be', 'v'), ('amaze', 'v')]",1
7616,1212,doordash,719972451,2022-11-13 03:51:13,Treat loyal customers AWFUL,i only had an issue here or there and always opted for credits instead of asking for my money back and they handled it really well the couple times something did happen,"[('i', 'n'), ('have', 'v'), ('issue', 'n'), ('opt', 'v'), ('credit', 'n'), ('ask', 'v'), ('money', 'n'), ('handle', 'v'), ('couple', 'n'), ('time', 'n'), ('something', 'n'), ('do', 'v'), ('happen', 'v')]",1
7617,1212,doordash,719972451,2022-11-13 03:51:13,Treat loyal customers AWFUL,i spent so much money ordering from door dash minimum 25 times a week every single week,"[('i', 'a'), ('spend', 'v'), ('much', 'a'), ('money', 'n'), ('order', 'v'), ('door', 'n'), ('dash', 'n'), ('minimum', 'v'), ('time', 'n'), ('week', 'n'), ('single', 'a'), ('week', 'n')]",1
7618,1212,doordash,719972451,2022-11-13 03:51:13,Treat loyal customers AWFUL,the last month or two i have had an issue with almost every single order i have made,"[('last', 'a'), ('month', 'n'), ('i', 'n'), ('have', 'v'), ('have', 'v'), ('issue', 'n'), ('single', 'a'), ('order', 'n'), ('i', 'n'), ('have', 'v'), ('make', 'v')]",1
7619,1212,doordash,719972451,2022-11-13 03:51:13,Treat loyal customers AWFUL,it started literally taking 2 hours for my food to get to my house and 3 times the app was showing that my dasher was close by for 2 hours but after i contacted support i found out the dasher never picked up my order and since it was so late at night i could not order anything else and they would not give me a refund,"[('start', 'v'), ('take', 'v'), ('hour', 'n'), ('food', 'n'), ('get', 'v'), ('house', 'n'), ('time', 'n'), ('app', 'n'), ('be', 'v'), ('show', 'v'), ('dasher', 'n'), ('be', 'v'), ('close', 'a'), ('hour', 'n'), ('i', 'n'), ('contact', 'v'), ('support', 'n'), ('i', 'n'), ('find', 'v'), ('dasher', 'n'), ('pick', 'v'), ('order', 'n'), ('be', 'v'), ('late', 'a'), ('night', 'n'), ('i', 'n'), ('order', 'n'), ('anything', 'n'), ('give', 'v'), ('refund', 'n')]",1
7620,1212,doordash,719972451,2022-11-13 03:51:13,Treat loyal customers AWFUL,i have had at least 5 issues just like that since then and they handled it so poorly,"[('i', 'n'), ('have', 'v'), ('have', 'v'), ('least', 'a'), ('issue', 'n'), ('handle', 'v')]",1
7621,1212,doordash,719972451,2022-11-13 03:51:13,Treat loyal customers AWFUL,for as much money as i spent with them i am so disappointed with how they decide to repay loyalty,"[('much', 'a'), ('money', 'n'), ('i', 'a'), ('spent', 'n'), ('i', 'v'), ('be', 'v'), ('disappointed', 'a'), ('decide', 'v'), ('repay', 'v'), ('loyalty', 'n')]",1
7622,1213,doordash,719972451,2022-10-04 22:07:01,App stuck on review store page,i usually order from the web page for doordash but decided to use the app,"[('i', 'n'), ('order', 'n'), ('web', 'n'), ('page', 'n'), ('doordash', 'n'), ('decide', 'v'), ('use', 'v'), ('app', 'n')]",2
7623,1213,doordash,719972451,2022-10-04 22:07:01,App stuck on review store page,i do not know what is going on but now my orders are always missing something or the dasher just does not show up,"[('i', 'n'), ('do', 'v'), ('know', 'v'), ('be', 'v'), ('go', 'v'), ('order', 'n'), ('be', 'v'), ('miss', 'v'), ('something', 'n'), ('dasher', 'n'), ('do', 'v'), ('show', 'v')]",2
7624,1213,doordash,719972451,2022-10-04 22:07:01,App stuck on review store page,i waited 45 min for an order that was supposedly taken to the wrong address,"[('i', 'n'), ('wait', 'v'), ('min', 'n'), ('order', 'n'), ('be', 'v'), ('take', 'v'), ('wrong', 'a'), ('address', 'n')]",2
7625,1213,doordash,719972451,2022-10-04 22:07:01,App stuck on review store page,dasher did not follow the instructions to text when arrive it seems she wanted to keep the food,"[('do', 'v'), ('follow', 'v'), ('instruction', 'n'), ('text', 'v'), ('arrive', 'a'), ('seem', 'v'), ('want', 'v'), ('keep', 'v'), ('food', 'n')]",2
7626,1213,doordash,719972451,2022-10-04 22:07:01,App stuck on review store page,i spoke to her over the phone 1x and she still supposedly ended up at the wrong address again and left my food there,"[('i', 'a'), ('speak', 'v'), ('phone', 'n'), ('end', 'v'), ('wrong', 'a'), ('address', 'n'), ('leave', 'v'), ('food', 'n')]",2
7627,1213,doordash,719972451,2022-10-04 22:07:01,App stuck on review store page,now i have to wait another 45 mins,"[('have', 'v'), ('wait', 'v'), ('min', 'n')]",2
7628,1213,doordash,719972451,2022-10-04 22:07:01,App stuck on review store page,for a redelivery i will not be using this app again,"[('redelivery', 'n'), ('i', 'n'), ('be', 'v'), ('use', 'v'), ('app', 'n')]",2
7629,1213,doordash,719972451,2022-10-04 22:07:01,App stuck on review store page,oh and when i called customer service the rep could barely speak english and was speaking some words in chinese,"[('oh', 'n'), ('i', 'n'), ('call', 'v'), ('customer', 'n'), ('service', 'n'), ('rep', 'n'), ('speak', 'v'), ('english', 'a'), ('be', 'v'), ('speak', 'v'), ('word', 'n'), ('chinese', 'a')]",2
7630,1213,doordash,719972451,2022-10-04 22:07:01,App stuck on review store page,will only order from a browser from now on too many problems using this appstuck on review store page and will not let me exit out to review my new order,"[('order', 'n'), ('browser', 'n'), ('many', 'a'), ('problem', 'n'), ('use', 'v'), ('appstuck', 'n'), ('review', 'n'), ('store', 'n'), ('page', 'n'), ('let', 'v'), ('exit', 'v'), ('review', 'v'), ('new', 'a'), ('order', 'n')]",2
7631,1214,doordash,719972451,2022-11-26 00:02:05,Terrible Service that WILL NOT Refund You,this app is awful,"[('app', 'n'), ('be', 'v'), ('awful', 'a')]",1
7632,1214,doordash,719972451,2022-11-26 00:02:05,Terrible Service that WILL NOT Refund You,they overcharge on their food and often get orders wrong and offer no recourse or refund,"[('overcharge', 'v'), ('food', 'n'), ('get', 'v'), ('order', 'n'), ('wrong', 'a'), ('offer', 'v'), ('recourse', 'n'), ('refund', 'n')]",1
7633,1214,doordash,719972451,2022-11-26 00:02:05,Terrible Service that WILL NOT Refund You,if a 15 item is not what you ordered you you will receive 350 as a refund if they even agree to that,"[('item', 'n'), ('be', 'v'), ('order', 'v'), ('receive', 'v'), ('refund', 'n'), ('agree', 'v')]",1
7634,1214,doordash,719972451,2022-11-26 00:02:05,Terrible Service that WILL NOT Refund You,if you try to report an issue and the app crashes they claim it is resolved and will not refund you,"[('try', 'v'), ('report', 'v'), ('issue', 'n'), ('app', 'n'), ('crash', 'n'), ('claim', 'v'), ('be', 'v'), ('resolve', 'v'), ('refund', 'v')]",1
7635,1214,doordash,719972451,2022-11-26 00:02:05,Terrible Service that WILL NOT Refund You,if you call to report a problem with an order you you will be put on a long hold and speak with someone who has little power to provide refunds and makes no effort to even understand what you are reporting,"[('call', 'v'), ('report', 'v'), ('problem', 'n'), ('order', 'n'), ('be', 'v'), ('put', 'v'), ('long', 'a'), ('hold', 'n'), ('speak', 'n'), ('someone', 'n'), ('have', 'v'), ('little', 'a'), ('power', 'n'), ('provide', 'v'), ('refund', 'n'), ('make', 'v'), ('effort', 'n'), ('understand', 'v'), ('be', 'v'), ('report', 'v')]",1
7636,1214,doordash,719972451,2022-11-26 00:02:05,Terrible Service that WILL NOT Refund You,if an order does not arrive they will claim a 24 hr team is looking into it report the issue was resolved and will not refund you,"[('order', 'n'), ('do', 'v'), ('arrive', 'a'), ('claim', 'v'), ('hr', 'n'), ('team', 'n'), ('be', 'v'), ('look', 'v'), ('report', 'v'), ('issue', 'n'), ('be', 'v'), ('resolve', 'v'), ('refund', 'v')]",1
7637,1214,doordash,719972451,2022-11-26 00:02:05,Terrible Service that WILL NOT Refund You,essentially when they mess up and they will and often they do not even try to do right by the customeri was a loyal customer for over a year and finally got fed up,"[('mess', 'v'), ('do', 'v'), ('try', 'v'), ('do', 'v'), ('customeri', 'n'), ('be', 'v'), ('loyal', 'a'), ('customer', 'n'), ('year', 'n'), ('get', 'v'), ('feed', 'v')]",1
7638,1214,doordash,719972451,2022-11-26 00:02:05,Terrible Service that WILL NOT Refund You,dd is awful to customers they are awful to drivers and they are awful in general,"[('dd', 'n'), ('be', 'v'), ('awful', 'a'), ('customer', 'n'), ('be', 'v'), ('awful', 'a'), ('driver', 'n'), ('be', 'v'), ('awful', 'a'), ('general', 'a')]",1
7639,1215,doordash,719972451,2022-10-21 04:13:28,Terrible dashers and service,i have been on doordash for a while and most of the time do not have problems,"[('i', 'n'), ('have', 'v'), ('be', 'v'), ('doordash', 'n'), ('while', 'n'), ('most', 'a'), ('time', 'n'), ('do', 'v'), ('have', 'v'), ('problem', 'n')]",1
7640,1215,doordash,719972451,2022-10-21 04:13:28,Terrible dashers and service,but here of late it seems doordash will let any idiot with a license work for them,"[('late', 'a'), ('seem', 'v'), ('doordash', 'n'), ('let', 'v'), ('idiot', 'n'), ('license', 'n'), ('work', 'n')]",1
7641,1215,doordash,719972451,2022-10-21 04:13:28,Terrible dashers and service,today i ordered a burger with biscuits and gravy,"[('today', 'n'), ('i', 'v'), ('order', 'v'), ('burger', 'n'), ('biscuit', 'n'), ('gravy', 'n')]",1
7642,1215,doordash,719972451,2022-10-21 04:13:28,Terrible dashers and service,instead i received someone elses order of tater tots chilli cheese fries and something else idk,"[('i', 'n'), ('receive', 'v'), ('someone', 'n'), ('el', 'n'), ('order', 'n'), ('tater', 'n'), ('tot', 'n'), ('chilli', 'v'), ('cheese', 'a'), ('fry', 'n'), ('something', 'n'), ('idk', 'n')]",1
7643,1215,doordash,719972451,2022-10-21 04:13:28,Terrible dashers and service,doordash i am talking to you check who you let drive for you,"[('doordash', 'n'), ('i', 'n'), ('be', 'v'), ('talk', 'v'), ('check', 'v'), ('let', 'v'), ('drive', 'v')]",1
7644,1215,doordash,719972451,2022-10-21 04:13:28,Terrible dashers and service,i use this app when i cannot get food in the house and when i receive the wrong order or missing items because you hired incompetent people that happen to have a license it makes you look bad,"[('i', 'n'), ('use', 'v'), ('app', 'n'), ('i', 'n'), ('get', 'v'), ('food', 'n'), ('house', 'n'), ('i', 'a'), ('receive', 'v'), ('wrong', 'a'), ('order', 'n'), ('miss', 'v'), ('item', 'n'), ('hire', 'v'), ('incompetent', 'a'), ('people', 'n'), ('happen', 'v'), ('have', 'v'), ('license', 'n'), ('make', 'v'), ('look', 'v'), ('bad', 'a')]",1
7645,1215,doordash,719972451,2022-10-21 04:13:28,Terrible dashers and service,the only thing consistent about your services is the fact your drivers are never consistent or correct,"[('only', 'a'), ('thing', 'n'), ('consistent', 'a'), ('service', 'n'), ('be', 'v'), ('fact', 'n'), ('driver', 'n'), ('be', 'v'), ('consistent', 'a'), ('correct', 'a')]",1
7646,1215,doordash,719972451,2022-10-21 04:13:28,Terrible dashers and service,they deliver items to wrong addresses steal food flat out do not deliver or cannot seem to tell he difference between one order and another,"[('deliver', 'v'), ('item', 'n'), ('wrong', 'a'), ('address', 'n'), ('steal', 'a'), ('food', 'n'), ('flat', 'n'), ('do', 'v'), ('deliver', 'v'), ('seem', 'v'), ('tell', 'v'), ('difference', 'n'), ('order', 'n')]",1
7647,1215,doordash,719972451,2022-10-21 04:13:28,Terrible dashers and service,fix this or a better app will replace you and people will happily flock to a delivery service that knows what they are doing,"[('fix', 'v'), ('good', 'a'), ('app', 'n'), ('replace', 'v'), ('people', 'n'), ('flock', 'v'), ('delivery', 'n'), ('service', 'n'), ('know', 'v'), ('be', 'v'), ('do', 'v')]",1
7648,1216,doordash,719972451,2022-11-18 19:27:54,YOU HAVE BEEB WARNED!!!,you have been warned,"[('have', 'v'), ('be', 'v'), ('warn', 'v')]",1
7649,1216,doordash,719972451,2022-11-18 19:27:54,YOU HAVE BEEB WARNED!!!,if you have care about your money or have financial problems dont bother ordering here,"[('have', 'v'), ('care', 'v'), ('money', 'n'), ('have', 'v'), ('financial', 'a'), ('problem', 'n'), ('dont', 'v'), ('order', 'v')]",1
7650,1216,doordash,719972451,2022-11-18 19:27:54,YOU HAVE BEEB WARNED!!!,its theft,"[('theft', 'n')]",1
7651,1216,doordash,719972451,2022-11-18 19:27:54,YOU HAVE BEEB WARNED!!!,go to ubereats,"[('go', 'v'), ('ubereats', 'v')]",1
7652,1216,doordash,719972451,2022-11-18 19:27:54,YOU HAVE BEEB WARNED!!!,its slightly more on price but they are precise,"[('price', 'n'), ('be', 'v'), ('precise', 'a')]",1
7653,1216,doordash,719972451,2022-11-18 19:27:54,YOU HAVE BEEB WARNED!!!,if i could give a 0 i would my last 3 experience hurt financially because they basically stole my money and food,"[('i', 'n'), ('give', 'v'), ('i', 'n'), ('last', 'a'), ('experience', 'n'), ('hurt', 'v'), ('steal', 'v'), ('money', 'n'), ('food', 'n')]",1
7654,1216,doordash,719972451,2022-11-18 19:27:54,YOU HAVE BEEB WARNED!!!,i made an order with taco bell yesterday 6 am and waited an hour for the store to say they couldnt find my order then later that day i made an order and my dasher with towards henderson instead of north las vegas and when he got to me half my food was missing and it was all cold,"[('i', 'n'), ('make', 'v'), ('order', 'n'), ('taco', 'n'), ('bell', 'n'), ('yesterday', 'n'), ('be', 'v'), ('wait', 'v'), ('hour', 'n'), ('store', 'n'), ('say', 'v'), ('couldnt', 'v'), ('find', 'v'), ('order', 'n'), ('day', 'n'), ('i', 'v'), ('make', 'v'), ('order', 'n'), ('dasher', 'n'), ('towards', 'n'), ('henderson', 'v'), ('north', 'a'), ('la', 'n'), ('vega', 'n'), ('get', 'v'), ('half', 'v'), ('food', 'n'), ('be', 'v'), ('miss', 'v'), ('be', 'v'), ('cold', 'a')]",1
7655,1216,doordash,719972451,2022-11-18 19:27:54,YOU HAVE BEEB WARNED!!!,then just now i made a dennys order and it was accidentally for pick up which i chose delivery okay and i contact support for them to say they can cancel it and i can reorder it so she did and connected me to another agent who couldnt refund me,"[('i', 'v'), ('make', 'v'), ('dennys', 'a'), ('order', 'n'), ('be', 'v'), ('pick', 'n'), ('i', 'v'), ('choose', 'v'), ('delivery', 'n'), ('okay', 'n'), ('i', 'n'), ('contact', 'v'), ('support', 'n'), ('say', 'v'), ('cancel', 'v'), ('i', 'v'), ('reorder', 'v'), ('do', 'v'), ('connect', 'v'), ('agent', 'n'), ('couldnt', 'v'), ('refund', 'v')]",1
7656,1216,doordash,719972451,2022-11-18 19:27:54,YOU HAVE BEEB WARNED!!!,so my order was canceled so i didnt have a choice but to donate 50 which 23 of it was not mine now i owe money and food to 2 people thanks to doordash plus i lost atleast 50 from yesterdays order,"[('order', 'n'), ('be', 'v'), ('cancel', 'v'), ('i', 'a'), ('didnt', 'n'), ('have', 'v'), ('choice', 'n'), ('donate', 'v'), ('be', 'v'), ('mine', 'a'), ('i', 'v'), ('owe', 'v'), ('money', 'n'), ('food', 'n'), ('people', 'n'), ('thanks', 'n'), ('doordash', 'v'), ('i', 'v'), ('lose', 'v'), ('yesterday', 'n'), ('order', 'n')]",1
7657,1217,doordash,719972451,2022-11-01 00:34:25,"We are lazy, but so are you",yes i personally have the ability to go out and grab my food,"[('yes', 'n'), ('i', 'v'), ('have', 'v'), ('ability', 'n'), ('go', 'v'), ('grab', 'v'), ('food', 'n')]",1
7658,1217,doordash,719972451,2022-11-01 00:34:25,"We are lazy, but so are you",but what if i was sick or i could not or my circumstances were more severe,"[('i', 'n'), ('be', 'v'), ('sick', 'a'), ('i', 'n'), ('circumstance', 'n'), ('be', 'v'), ('severe', 'a')]",1
7659,1217,doordash,719972451,2022-11-01 00:34:25,"We are lazy, but so are you",this is not the best app to use if your order gets messed up,"[('be', 'v'), ('best', 'a'), ('app', 'n'), ('use', 'v'), ('order', 'n'), ('get', 'v'), ('mess', 'v')]",1
7660,1217,doordash,719972451,2022-11-01 00:34:25,"We are lazy, but so are you",my experience was really terrible over compensated apologies from customer servicewhich seemed more like a robot,"[('experience', 'n'), ('be', 'v'), ('terrible', 'a'), ('compensated', 'a'), ('apology', 'n'), ('customer', 'n'), ('servicewhich', 'n'), ('seem', 'v'), ('robot', 'n')]",1
