date,developerResponse,review,rating,isEdited,title,userName,app_name,app_id
2022-09-19 22:51:20,"{'id': 32210130, 'body': 'Hi AllSacred,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-09-25T01:27:41Z'}",I had bad luck with a local restaurant messing up my orders significantly enough that I couldn’t eat what they brought. After 2 times Grubhub said I was requesting “unusual amounts of refunds” and refused to refund money. This was after I ordered a family meal for 8 people and received a single sandwich and had photos of the receipt showing the wrong item was delivered. This place is a scam. Go with DoorDash or Uber eats.,1,False,Will not refund bad orders,AllSacred,grubhub,302920553
2022-12-16 21:06:07,"{'id': 33781036, 'body': 'Thank you for taking the time to provide feedback. Please visit\xa0https://www.grubhub.com/help/contact-us\xa0so we can look into this for you.', 'modified': '2022-12-17T23:27:19Z'}",Would it take any more time for a driver to check the contents of the order with the restaurant as opposed to blindly grabbing a bag of food and having unsatisfied customers. Waiting a hour for food and the only resolution is a refund doesn’t build trust in your ability to provide a service.,2,False,Deliveries Are Often Wrong!,Deez nuts 86,grubhub,302920553
2022-12-06 14:12:33,"{'id': 33598357, 'body': 'Hello ka_weat,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-08T00:39:21Z'}",Been using Grubhub for 6 years and there is a 50/50 chance my order will be cancelled every single time I use this app. The customer service people are absolutely no help and they’re pretty snarky and rude on top of that. Why even bother paying for a + membership for a company that doesn’t fulfill their orders and then doesn’t offer any solutions besides “Oops sorry”. Going to Doordash ✌️,1,False,Always cancelling orders,ka_weat,grubhub,302920553
2022-11-16 11:52:35,"{'id': 33226176, 'body': 'Hello Kingsgroove745,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-11-18T00:22:02Z'}",Worst customer service when there's an issue. Account gets flagged and frozen for normal use of having food delivered but they claim suspicious activity. I'm sorry isn't that what GrubHub is? Food delivery. Customer service gives same robotic answer that's in some book somewhere. They don't care about their customers.,2,False,Only Here for GrubHub+,Kingsgroove745,grubhub,302920553
2022-11-04 21:39:16,"{'id': 33026311, 'body': ""Thank you for taking the time to provide feedback about your experience. We're sorry to hear about the experience you had with our Grubhub+ membership program. Please contact Customer Care at http://grubhub.com/help/contact-us so we can look into this for you."", 'modified': '2022-11-07T20:13:57Z'}","I have Grub Hub plus that is supposed to include free delivery.  Instead of big delivery fees, they charge additional “service fees”.  Door Dash does not.  The only time I order through Grub Hub these days is if I cannot find the restaurant I want on Door Dash and I cannot go pick up the order.",3,False,Too expensive,DeborahE0615,grubhub,302920553
2022-11-01 20:27:53,"{'id': 32941386, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-11-03T01:35:38Z'}","I feel like there have been too many incidences where the order was partially missing and they only refund you the cost of the missing food but not the delivery fees. Ordered four items, only one came and still had to pay the entire cost of fees. It’s unfair and should be addressed by Grubhub. Shame on them.",1,False,As people have mentioned… customer service is garbage,jkickz,grubhub,302920553
2022-10-14 10:26:01,"{'id': 32592333, 'body': 'Hello,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-15T20:53:48Z'}","Get local delivery from the merchant. All just randomly assigns people as quickly as possible and won’t show they’ve cancelled until they have a “new driver” that may also cancel. All this after already placing the order. It’s like a game if “will I ever get my food” roulette.

The end result is that the app owners bend over the users, drivers and stores; while holding zero accountability.",1,False,Trash,KC7242,grubhub,302920553
2022-10-02 00:06:13,"{'id': 32446907, 'body': 'Hello halfelven76, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-07T16:58:19Z'}",The delivery drivers are professional and courteous.  I have used this app for approximately 3 years and loved it but the last 6 months or so have been terrible.  Constantly missing up to half my order each time I place an order.  Not sure if I’ll be using this service anymore.,2,False,From love to hate,halfelven76,grubhub,302920553
2022-09-24 02:59:53,"{'id': 32288046, 'body': 'Hello Mike,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-09-28T20:48:32Z'}","Tbh, Grubhub just doesn’t compare to DoorDash, it’s the same price for GH+ as DoorDash subscription, but less options and deals, and higher prices than door dash, also, I have yet to receive my order on time and not have it be delayed. I really wish I didn’t miss my  renew sub date lol, but won’t be subscribing for another month.",2,False,It’s not worth,Mike0527892,grubhub,302920553
2022-09-12 01:00:33,"{'id': 32064740, 'body': 'Hello, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please visit\xa0https://www.grubhub.com/help/contact-us\xa0so we can look into this for you.”', 'modified': '2022-09-16T18:27:12Z'}",If delivered with Grubhub all good need to be specifically sealed with label at store while it’s delivered because we feel that all delivery is not the same because of Covid and need pictures send from when they pick up also for better customer experience and company may have upper hand.,2,False,Need improvement with food concern,Lagg on purpose,grubhub,302920553
2022-11-13 22:13:26,,This app is amazing but it can be not so amazing when I ordered subways cookies they we never got the cookies cause they didn’t have any and they didn’t give me my money back,5,False,Grubhub,rylee lecoq,grubhub,302920553
2022-09-20 22:40:57,,"I live in a semi-rural area, next to a city with a major university. While my town has fantastic restaurants, it’s incredibly convenient to have GrubHub+ so I can order delivery without the extra delivery fees!",5,False,GrubHub+ ROCKS,Tommy [>,grubhub,302920553
2022-11-01 15:46:33,"{'id': 32941408, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-11-03T01:37:46Z'}",Everyone note this shows Ty company sends credits on through codes to your email. Nothing actually goes through to your account in the hopes that it gets lost in spam folders or other emails. Please remember to try pull one over on them as much as possible as they will continuously try to screw you with there awful customer service responses!,1,False,Credits,this app is trasholaaa,grubhub,302920553
2022-10-02 01:05:02,"{'id': 32412273, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. We’re sorry to hear your order\ndidn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-05T23:47:03Z'}",If I could rate negative stars I would. I used this app for a while and in the last 3ish months it has been nothing but issues. Cold food. Incorrect food. Food delivered to the wrong address. Don’t expect to get help from customer service. They are beyond awful. Unprofessional. You will not get reimbursed. They will offer you credits toward future orders.  It’s the worst company I have ever dealt with.,1,False,Horrible!,Chent001,grubhub,302920553
2022-12-17 03:04:49,"{'id': 33787521, 'body': 'Hello,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear it didn’t go as planned.\n\nPlease visit https://www.grubhub.com/help/contact-us so we can look into this for you.', 'modified': '2022-12-18T14:35:57Z'}","This app is ok in ordering your food. When an error took place, Grubhub left me on hold for over 45 minutes, and never bothered to pick up. I had to notify the restaurant not to deliver my food, because grubhub has foreign employees who claim they speak English to get the job, but can’t comprehend English while trying to interact with customers. Grubhub never apologized or offered any discounts. They lost me.",1,False,Great app,Tinnannalicious,grubhub,302920553
2022-12-09 22:22:49,,I would use the service more if it was just a bit less expensive.  Kinda seems like a high school math - maximizing profit problem …you missed the vertex 🤷🏻‍♂️,4,False,Just a bit too much,etailss,grubhub,302920553
2022-11-28 21:04:33,"{'id': 33486903, 'body': 'Hello idkekekekeejjekekekke,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-02T03:08:33Z'}","My Mom ordered from GrubHub yesterday, And all I can say is that they had terrible customer service! We waited two hours for the person to deliver our food and no one showed up! And last month when she ordered from GrubHub the Woman that was supposed to give us our food Was going the opposite direction! Never ordering from here ever again! 😡",1,False,Terrible Customer Service! 😡,idkekekekeejjekekekke,grubhub,302920553
2022-11-27 22:56:39,,Love the service and product but the app has a lot of competition. User friendly and has great deals in ur local area; also has a majority of restaurants and fast food in your local area.,4,False,Great app,Seany Mac 50,grubhub,302920553
2022-10-24 22:51:46,"{'id': 32804272, 'body': 'Hello arash.h9933, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-26T17:44:28Z'}",They give you the option to have “contact less delivery” or in person delivery. When I pick the in person option they still leave my food at the gate. So many times someone else took my food or they just delivered it to the wrong address. Much easier to drive to the restaurant and pickup the food myself.,1,False,Never use this app,arash.h9933,grubhub,302920553
2022-10-15 00:08:18,"{'id': 32629899, 'body': 'Hello Starheart0713, thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned.', 'modified': '2022-10-17T22:33:41Z'}",My account was suspended for no reason whatsoever. I was not allowed to order anything from anywhere even though my payment went through. They kept refunding me on every order. When I called customer service they said they could not tell me want my account was suspended. Such bad service and customer care. So disappointed.,1,False,Bad Service,starheart0713,grubhub,302920553
2022-10-31 02:15:25,,"Such a useful app, extremely user friendly, no issues whatsoever, straightforward and easy to earn money and even set goal.",5,False,Great app worth it,theraterdiony,grubhub,302920553
2022-12-15 21:49:59,"{'id': 33778222, 'body': 'Hello,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear it didn’t go as planned.\n\nPlease visit https://www.grubhub.com/help/contact-us so we can look into this for you.', 'modified': '2022-12-17T14:42:34Z'}",I really like this but they don’t accept cash!! I would be getting this WAY MORE but they don’t accept cash😕 I’m a teenage girl and I do things around the neighborhood a lot so I get payed in cash therefore I can’t purchase anything because they don’t accept cash!!😭 please fix this!,3,False,No cash!!!,great game love it!!!!,grubhub,302920553
2022-11-21 21:48:43,"{'id': 33335698, 'body': 'Hello tazerfaze,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear you are having issues with the App. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-11-23T21:50:34Z'}","Your app is terrible to many complications with the gps and delivery the drivers are doing there part by delivering the food just never to the right address I hope in the future this is resolved or this company is dissolved, very unsatisfied I only used this app because I didn’t see Wendy’s on Uber eats with 0 dollar delivery will never order from this app again.",1,False,Worst service ever,tazerfaze,grubhub,302920553
2022-11-16 21:42:15,"{'id': 33245921, 'body': 'Hello see ndbdh, Thank you for taking the time to provide feedback about your experience. We are always looking into ways to improve our service. Please visit https://www.grubhub.com/help/contact-us so we can look into this for you.', 'modified': '2022-11-18T22:48:13Z'}",They already don’t have the greatest selection of restaurants. Their customer service blocked my chat feature. They kept giving me the run around. To be told no one was there to help me? This was all over a $5 credit. Don’t waste your $$$ they don’t even have chic fil a. Use door dash Uber eats.,2,False,Horrible Customer Service,see ndbdh,grubhub,302920553
2022-10-30 13:46:10,,Picked up a pizza from one of Riverhead’s finest restaurants last night. If you want a pie that’s done right along with the authentic Italian food they prepare; this is the place to visit. Thank you Cucina25!!,5,False,Delicious food,332ford,grubhub,302920553
2022-10-19 15:58:44,,We use it when we are out and need a bite to eat- No often- but everytime we have used it - It has been great- Convenient and easy to use.,5,False,Grub hub,Kdsailin83,grubhub,302920553
2022-10-17 01:12:45,,"Asian boneless chicken wings are good, ask for extra sauce. Onion rings are amazing, my grandson liked his ham and cheese sub. They have kids subs. Over all wish the kids subs was a few dollars cheaper. I would recommend eating at Slacks.",5,False,Great food,TeeMerritt,grubhub,302920553
2022-09-29 23:57:57,"{'id': 32392881, 'body': 'Hi anon475225679, We are so sorry about this. For further assistance please reach out to us via https://www.grubhub.com/help/contact-us. Have a wonderful day.', 'modified': '2022-10-04T23:02:06Z'}","I have the premium service for DoorDash GrubHub and Uber eats. I’ve never had as many issues with the other two that I have had with Grubhub. Today, for the second time in a row, I’ve wasted an hour or two trying to order through Grubhub. Either the food never arrives or the order is terribly incorrect. Cannot recommend the app any less.",1,False,Competitors Are Better,anon475225679,grubhub,302920553
2022-12-15 00:59:55,,My orders have been more timely than my experiences with other services I have used. I am enjoying my experience using Grubhub recommend using this service. The drivers are courteous.,4,False,I recommend Grubhub,beach dreamin1995,grubhub,302920553
2022-12-13 00:34:57,"{'id': 33729360, 'body': 'Hello PennylanejayAsh,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-14T19:42:22Z'}","EVERYTIME I order it seems something is made wrong, missing, or it’s SO late it’s still gay or freezing, stuff spilled-last time they delivered an almost empty spilled drink.. they never ever remember the condiments, it’s SO much for delivery and taxes..and other fees..it’s just a lot of extra money to have the wrong items or cold late items delivered.",2,False,I want to love it.,PennylanejayAsh,grubhub,302920553
2022-12-09 00:06:04,"{'id': 33648021, 'body': 'Hello Butterflymoon39,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-10T19:57:01Z'}",By then I usually don’t have the money to order anything else till the refund go thru sometimes its right away and other times it take days I get off late and everything closed so very Leary to order if I’d late in the day like today but I’m going to try,2,False,Most of the time my order is cancelled,Butterflymoon39,grubhub,302920553
2022-12-08 23:12:44,"{'id': 33647989, 'body': 'Hello jakarr,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear the app is not working for you. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-10T19:47:02Z'}","Congratulations, one of your recent updates completely broke the app. It spins on an orange screen while launching now. It might be due to an vpn or ad blocker, but I don't have time to debug your app for you. And if that's the case, it's ridiculous to track users that pay real money for a service. Please cut this crap out, and hire more engineers if necessary to work properly.",1,False,Recently broken,jakarr,grubhub,302920553
2022-10-12 19:12:03,,"Great way to get food brought directly to you! Always fast, always friendly, always on point!",5,False,Food To You,CharlieHustle56,grubhub,302920553
2022-11-15 18:16:08,,Have placed a bunch of orders and a few times it’s wrong what we get should the restaurant pay for Grubhub to bring back the correct order?,4,False,What about when the order is wrong?,cntrykenny,grubhub,302920553
2022-11-12 02:27:37,"{'id': 33130620, 'body': 'Hello Fun Latin, We are so sorry about this. For further assistance please reach out to us via https://www.grubhub.com/help/contact-us. Have a wonderful day.', 'modified': '2022-11-13T17:24:05Z'}","Grubhub is very poorly run here in North Texas. The lack of drivers, poor customer service, very long delivery delays are not worth a consumers time and aggravation. How can a convenience service be so inconvenient? Until Grubhub gets their act together in switching to another service. My order took over an hour and a half to be delivered which is unacceptable. It’s not on the restaurant, it’s on Grubhub.",1,False,Not worth it,Fun Latin,grubhub,302920553
2022-10-19 19:10:27,"{'id': 32760109, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. We’re sorry to hear your order\ndidn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-24T20:07:16Z'}","Wouldn’t bother using this service. They don’t hire drivers that have any common sense. They have drivers who deliver their own orders instead of urs, then call back telling u the drivers outside and wants to know if u have their order. Just really unprofessional, on top of the fact they dunno what they’re doing half the time. Will not use them again.",1,False,Worst compared to Uber and DoorDash,Eddiet88,grubhub,302920553
2022-09-24 20:27:06,,The woman was kind and patient with me because I was late getting the food from her. Would love to have her deliver again,5,False,Delivery person,ktbdb0,grubhub,302920553
2022-09-29 15:02:22,"{'id': 32391429, 'body': 'Hello,\n\nThanks for sharing your experience with Grubhub. I have passed your feedback on to the relevant team as we make continuous improvements to Grubhub.\n\nKindly,\n\nMercedes', 'modified': '2022-10-04T20:20:09Z'}","Seriously, I was fine waiting, but after 30 minutes my order was just cancelled. No explanation. Between this and other food delivery apps, it's always cold, always late, never reliable. It's most likely the drivers biting off more than they can chew.",2,False,Never had a good experience,KeepPoliticsOutOfThis,grubhub,302920553
2022-12-18 03:17:11,,"Many dishes pictures. The ones that have them, feature just one picture in the header it’s partially cut off.",4,False,Needs better food pictures,colddata,grubhub,302920553
2022-12-15 22:12:51,,Quick and easy to order,5,False,Order,foot/ball man,grubhub,302920553
2022-12-08 01:12:07,"{'id': 33639363, 'body': 'Hello wolasmaimssm,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear you did not receive your refund. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-09T22:40:56Z'}",Never using this app again fr. I needed a refund 3x and I didn’t get it. Those 3 times they didn’t get my order right. No refund. If the driver is late? No refund of course the food is going to be cold; don’t even want the food anymore.,3,False,Customer service is horrible.,wolasmaimssm,grubhub,302920553
2022-11-28 02:20:17,"{'id': 33485246, 'body': 'Hello Zuess7643, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-02T00:30:52Z'}","They don’t even have drivers to deliver your food and when you reach out to customer service, they’re no help whatsoever and actually super rude. This company has a lot of problems. Don’t see it making it much longer unless they make big changes. There are way better alternatives to this app.",1,False,Worst food delivery service on the market,Zuess7643,grubhub,302920553
2022-11-18 02:26:49,,My second try with this app and there’s issues on communication between customers and distributors last time. Hope this is better.,4,False,Conscience,cm.customer,grubhub,302920553
2022-11-14 17:28:45,"{'id': 33204186, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. We’re sorry to hear your order\ndidn’t go as planned. Please contact us at\ngrubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-11-16T21:40:20Z'}","This is completely unacceptable. This is why we stopped using Grubhub a year or so again. Your service is terrible, and you are completely insensitive to the customer having a lunch hour.

Thought we would try you again, and sorry that we did.",1,False,Terrible service. Cancelled my order after we waited  minutes,nickydef,grubhub,302920553
2022-10-29 17:58:48,"{'id': 32870453, 'body': 'Thank you for taking the time to provide feedback about your experience. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-10-31T02:40:30Z'}","I think it’s past time for delivery services as well as the restaurants do away with the service fees, (to cover operating costs). Fake Covid is no longer an issue. If a restaurant is still having trouble keeping the doors open, they should close the doors!!",3,False,Greed,MovieCraze,grubhub,302920553
2022-11-28 05:12:37,,Grubhub food is always easy to order and always helpful never had an issue:),5,False,Amazing and fast,P.Garcia93,grubhub,302920553
2022-09-30 01:06:42,,"I was briefly in NY, no problems & everything arrived within promised range. I will likely use again next time I travel.",5,False,No problems,PennyTreat,grubhub,302920553
2022-11-19 20:06:35,"{'id': 33288241, 'body': 'Hello Imonixakes,\xa0\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.\n\n-Grubhub', 'modified': '2022-11-21T18:24:34Z'}","Stay away from Grubhub. The drivers are lazy and customer service is horrible. I was a loyal customer until recently. Long story short, my food never arrived even though I contacted and talked to the delivery drive. I had to fight tooth and nail to receive a refund, spoke with two representatives until I got my money back.",1,False,My review was deleted because it wasn’t favorable to the company,Imonixakes,grubhub,302920553
2022-11-12 00:30:03,"{'id': 33130504, 'body': 'Hi AnnieNohmous, \xa0We are so sorry about this. For further assistance please reach out to us via https://www.grubhub.com/help/contact-us. Have a wonderful day.', 'modified': '2022-11-13T17:07:31Z'}","I had a $35 credit, but when I went to order food, it was nowhere to be seen.  I only got the credit a week or two ago.  There should be an email warning us they're going to expire if there's a short expiration date on it!",2,False,Credits disappear without warning,AnnieNohmous,grubhub,302920553
2022-10-05 20:10:50,"{'id': 32449873, 'body': 'Hello Eastridz, thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at\xa0grubhub.com/help.contact-us (http://grubhub.com/help.contact-us)\xa0so we can look into this for you.', 'modified': '2022-10-07T21:47:35Z'}",Not sure how this thing works but every time I’m forced to use food apps like this my food is always cold and nasty. One time at work someone even cancelled picking up my order so it took 2 hours. Really disappointed. Would not recommend unless you have no other choice.,2,False,Food always cold …,Eastridz,grubhub,302920553
2022-12-05 18:15:45,"{'id': 33599171, 'body': 'Hello MSFHK,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your orders were cancelled. \xa0Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-08T01:53:46Z'}","Grubhub has cancelled the last 7 orders I’ve made!! I have been gifted food gift cards to help my family as I recover from a tragic accident, and they must not service the area. Once it was an hour wait, and they cancelled it an hour after order. Do not buy gift cards or order through grubhub if you are located in the north west Minneapolis suburb.",1,False,Terrible Service-Cancelled all orders,MSFHK,grubhub,302920553
2022-11-20 17:27:52,,"Four stars, because I wish that when restaurants did there own delivery I could track their progress to my door.",4,False,Love this service,Vincent Cochran,grubhub,302920553
2022-09-17 17:59:47,,"I love Grubhub but I do not love that some restaurants are just certain foods from other restaurants listed, I.e “wild burger” being just a list of burgers from Buffalo Wild Wings. It is very deceiving because it doesn’t state that in menu.",4,False,Restaurant list deceiving,single4lyfe,grubhub,302920553
2022-09-17 02:17:36,"{'id': 32176548, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. We’re sorry to hear your order\ndidn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-09-22T17:09:32Z'}",My order has been over an hour late or has been dropped an hour after purchase the last three times I’ve purchased. You cannot get ahold of them on the phone due to “usually high call volume” and the people you talk to through the app refuse to refund you. Use any other food delivery app,1,False,Orders always late. No compensation ever,use abother app,grubhub,302920553
2022-09-23 02:47:14,"{'id': 32266768, 'body': 'Hello S. Perry, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please visit https://www.grubhub.com/help/contact-us  so we can look into this for you.', 'modified': '2022-09-28T01:18:41Z'}",Restaurants should not be able to charge the customers extra money b/c the app hasn’t been updated to show the new prices. That’s not the customer’s fault.,3,False,Incorrect menu prices lead to being charged extra without consent.,s. Perry,grubhub,302920553
2022-12-21 03:26:08,,"My order was already going to be delivered late, switched several drivers before being cancelled. Waited almost an hour and a half before not even getting my food. Then their offering was $5 off next order which is what I already used on the one that got cancelled. Pretty pathetic solution if you ask me",1,False,Worst delivery app,jasonrlinn,grubhub,302920553
2022-12-10 02:11:41,"{'id': 33655601, 'body': 'Hello Wadatah,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-11T15:56:34Z'}","It’s suspicious that Grubhub has so many reviews that are overwhelmingly negative, but still show as five stars. Anyway, every time we’ve used them, the map always shows the driver going to the restaurant, then going to a completely different restaurant and doing another delivery before they finally arrive with your order.",1,False,ALWAYS late and ALWAYS cold,Wadatah,grubhub,302920553
2022-11-27 16:22:01,"{'id': 33464718, 'body': 'Thank\xa0you\xa0for your\xa0feedback!\nwww.grubhub.com/help/contact-us (http://www.grubhub.com/help/contact-us)\xa0so we can look into this for\xa0you.', 'modified': '2022-12-01T03:29:52Z'}",Time and time again the delivery drivers ignore the delivery instructions that I am wheelchair bound and need the food delivered to my door. Instead they leave it on the front steps of my 6 story apartment building where it is immediately stolen. They could care less.,2,False,Delivery drivers do not care about the disabled,StudioPeg,grubhub,302920553
2022-11-26 03:11:06,"{'id': 33438069, 'body': ""Hello Vaggabondish,\n\nThank you for taking the time to provide feedback about your experience. We're sorry to hear about the experience you had with our Grubhub Delivery Services. Please contact Customer Care at\xa0http://grubhub.com/help/contact-us. so we can look into this for you."", 'modified': '2022-11-29T19:48:23Z'}",They take orders even when they have no drivers logged in/available then just keep delaying the order so you’re waiting an hour and a half just for them to end up cancelling due to not being able to find a driver. You could have eaten 4 times by then. I could have made 7 different meals JUST TELL US THERE IS NOONE AVAILABLE INSTEAD OF MAKING US WAIT NEARLY 2 HOURS WHILE HUNGRY JUST TO CANCEL YA JERKS!!!!!!!!!!!,1,False,This app is trash,Vaggabondish,grubhub,302920553
2022-11-20 19:40:02,"{'id': 33311276, 'body': 'Hi hanabutterfly,\xa0\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear you had trouble with the App. Please contact us via our updated link for assistance with this: https://www.grubhub.com/help/contact-us\n\nWarmly,\n\nMaryah M', 'modified': '2022-11-22T17:26:24Z'}",I can’t count how many times I gone through to the app just to find that delivery is paused due to high demand every time I ended up using doordash I was only able to order about three times out of the several hundreds of times that I went to thier app just go through door dash they’ll deliver for you,1,False,Don’t order through these guys,hanabutterfly,grubhub,302920553
2022-10-31 02:15:43,"{'id': 32916961, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-11-01T22:16:42Z'}","Prices keep going up while service and speed continue to decline. Unless you have no other option, grubhub is definitely not worth paying double for your food just to get it an hour later. If you get it at all.",2,False,Expensive waste,Sendian82,grubhub,302920553
2022-10-24 00:26:37,"{'id': 32787494, 'body': 'Hello CSBuser, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-26T02:41:46Z'}",We live in the metro area of Boston and CONSTANTLY have delayed drivers over 2 hours from when we ordered - and when someone finally is found they can never navigate their way to our house. In this day and age how someone can have this job without being able to follow a gps is unacceptable.,1,False,Horrible drivers always get lost,CSBuser,grubhub,302920553
2022-10-17 15:45:24,"{'id': 32655087, 'body': 'Hello FullyTorqued, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-19T00:07:32Z'}","Incorrect order (which happens) but then followed by a poor customer service to which my chat was ended by the rep because I couldn’t respond quickly enough. To summarize: we ordered 4 items, they delivered one, charged us $20 for it and said it was company policy. Last time using this service. 👎👎",1,False,Terrible Customer Service,FullyTorqued,grubhub,302920553
2022-09-17 23:43:51,"{'id': 32180322, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. We’re sorry to hear your order\ndidn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-09-23T00:10:30Z'}","I’ve order food from the app 3 times, each time they delivered they have forgotten to bring half the order. This last time I got 9 out of 18 wings and the forgot my waffle fries. I was willing to not complain as long as I was refunded, but the gave me back only 20 dollars on a 60 dollar meal missing half the items.  Time to uninstall and stick with Uber eats or DoorDash",1,False,3rd strikeout,RNDRT,grubhub,302920553
2022-10-04 23:12:26,,"Compared to having the app in 2020, the bugs and glitches in the app aren’t as major anymore.",5,False,Better Than UberEats,♡𝓑𝓮𝓵𝓵𝓪♡,grubhub,302920553
2022-12-09 18:32:35,"{'id': 33649581, 'body': 'Hello Chaiacy,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-11T01:40:07Z'}","For A Month Straight They’ve Been Telling Me I Have To Wait 48 Hours If They Need Anything Without Giving Me Anymore Information… I’m Done Using This App For Good, After I Get M’y Refund For The Order That Never Went Through I’m Deleting This App & Never Coming Back To It!!! This Is Unbelievable, Ya’ll Want People To Use The App But Can’t Order Food & Saying 48 Hours For A Month Straight Is Not 48 Hours!!!",1,False,Worst Food Delivery Ever:,Chaiacy,grubhub,302920553
2022-12-02 19:34:44,"{'id': 33596929, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. Please contact us at\ngrubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-07T22:08:02Z'}",App would not allow me to update my address. Took me 20 minutes to have to delete and re-add the app. to get the address updated.  Then I was offered $5 but when it was time to pay the option for the $5 off was no where available.,2,False,App is super sketchy,2 star for app issues,grubhub,302920553
